# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.16490153446826328, 0.41798133458210746, 1.1, 1.1
0.3298169096607914, 0.8359551196782512, 1.1, 1.1
0.49474244070943063, 1.253922433786426, 1.1, 1.1
0.6596746224957036, 1.6718843554046268, 1.1, 1.1
0.8246097701514594, 2.08984196303086, 1.1, 1.1
0.9895441988085558, 2.507796514912765, 1.1, 1.1
1.154474403348504, 2.9257489097986915, 1.1, 1.1
1.3193967887779927, 3.34370040593628, 1.1, 1.1
1.4843075803540429, 3.7616519919487073, 1.1, 1.1
1.6492032729581714, 4.179604836208786, 1.1, 1.1
1.8140802715970643, 4.5975600172145334, 1.1, 1.1
1.9789348914025733, 5.0155186134639225, 1.1, 1.1
2.1437635373813846, 5.433481793329785, 1.1, 1.1
2.3085626145401843, 5.851450635310119, 1.1, 1.1
2.4733285278856547, 6.269426128028089, 1.1, 1.1
2.638058491297981, 6.68740934998169, 1.1, 1.1
2.8027535832751522, 7.105400211296071, 1.1, 1.1
2.9674156911886653, 7.523398442346749, 1.1, 1.1
3.1320466125351714, 7.941403953258893, 1.1, 1.1
3.296648324560998, 8.359416474408011, 1.1, 1.1
3.46122271463763, 8.77743582604441, 1.1, 1.1
3.6257714903869003, 9.195461918293285, 1.1, 1.1
3.7902967189299552, 9.613494301780461, 1.1, 1.1
3.9548001977634604, 10.031532976505925, 1.1, 1.1
4.119283814258898, 10.449577762720036, 1.1, 1.1
4.283749455787765, 10.867628300923446, 1.1, 1.1
4.4481990097215505, 11.285684501241324, 1.1, 1.1
4.612634363431743, 11.703746094049176, 1.1, 1.1
4.777057314414996, 12.121812989472174, 1.1, 1.1
4.941469750042808, 12.539884828010972, 1.1, 1.1
5.105873647561496, 12.95796160966558, 1.1, 1.1
5.270270894342552, 13.376042974936663, 1.1, 1.1
5.434663198007801, 13.794128744074554, 1.1, 1.1
5.599052625678401, 14.212218827204422, 1.1, 1.1
5.76344088497617, 14.630312864826948, 1.1, 1.1
5.927830043022268, 15.048410767067276, 1.1, 1.1
6.092221807438519, 15.466512264300926, 1.1, 1.1
6.25661824534608, 15.884617266653043, 1.1, 1.1
6.421020974491942, 16.302725414624316, 1.1, 1.1
6.585432151872091, 16.720836708214748, 1.1, 1.1
6.749853395233523, 17.13895069805016, 1.1, 1.1
6.914286771697389, 17.557067384130566, 1.1, 1.1
7.078734168635187, 17.975186496831455, 1.1, 1.1
7.243197293668732, 18.393307856403162, 1.1, 1.1
7.407678213919186, 18.81143128309602, 1.1, 1.1
7.572178637008374, 19.229556507285544, 1.1, 1.1
7.736700540182613, 19.647683349222063, 1.1, 1.1
7.901245810813403, 20.065811629155892, 1.1, 1.1
8.065816336272226, 20.483941077462568, 1.1, 1.1
8.230413914055735, 20.902071604267224, 1.1, 1.1
8.395040431535431, 21.32020302982021, 1.1, 1.1
8.559697865957634, 21.73833499462221, 1.1, 1.1
8.724388014819002, 22.15646740879835, 1.1, 1.1
8.889112765491019, 22.574600002724168, 1.1, 1.1
9.05387400534518, 22.992732686524814, 1.1, 1.1
9.218673711627808, 23.410865190575805, 1.1, 1.1
9.383513591960728, 23.82899733512746, 1.1, 1.1
9.548395533715428, 24.247128940430116, 1.1, 1.1
9.713321604013066, 24.66525973685927, 1.1, 1.1
9.878293510475464, 25.083389544665266, 1.1, 1.1
10.043313140474119, 25.501518184098444, 1.1, 1.1
10.20838247125534, 25.919645385534288, 1.1, 1.1
10.3735033003158, 26.337771148972802, 1.1, 1.1
10.53867751502698, 26.755895025039834, 1.1, 1.1
10.703907002760372, 27.174016923860535, 1.1, 1.1
10.86919365088746, 27.592136755560084, 1.1, 1.1
11.034539346779747, 28.010254160639146, 1.1, 1.1
11.19994597780872, 28.42836895934806, 1.1, 1.1
11.365415341471028, 28.846480971937147, 1.1, 1.1
11.534090091047489, 29.26257439578008, 1.1, 1.1
11.721675763706527, 29.66657039749481, 1.1, 1.1
11.947018572651055, 30.046374880321935, 1.1, 1.1
12.228585369414468, 30.389901836237037, 1.1, 1.1
12.57041836447972, 30.685388087615337, 1.1, 1.1
12.95800762558, 30.921485229185723, 1.1, 1.1
13.375637549565607, 31.086917564416897, 1.1, 1.1
13.810599385695168, 31.17895343763873, 1.1, 1.1
14.256720620322312, 31.213434636266264, 1.1, 1.1
14.708687403953872, 31.208641701304384, 1.1, 1.1
15.161124232961319, 31.181480897688573, 1.1, 1.1
15.607778784846692, 31.12913446965885, 1.1, 1.1
16.04174220145795, 31.03402065303586, 1.1, 1.1
16.456128812349927, 30.878558582388646, 1.1, 1.1
16.845482945543193, 30.658137858540833, 1.1, 1.1
17.20614984095926, 30.38449146117336, 1.1, 1.1
17.534590137805047, 30.070395097778096, 1.1, 1.1
17.82670060058608, 29.72737126117736, 1.1, 1.1
18.074404178072736, 29.358106489875215, 1.1, 1.1
18.267915657961936, 28.961488223315587, 1.1, 1.1
18.397993121315267, 28.536917984986452, 1.1, 1.1
18.46315138651965, 28.091249989141442, 1.1, 1.1
18.46764171291928, 27.636850653283545, 1.1, 1.1
18.415850082232833, 27.186215724800217, 1.1, 1.1
18.314296104711207, 26.748752222697835, 1.1, 1.1
18.17760987527277, 26.322126367191398, 1.1, 1.1
18.022348315377666, 25.90121538268237, 1.1, 1.1
17.863549102311307, 25.481366179448816, 1.1, 1.1
17.705598577291692, 25.061219670268155, 1.1, 1.1
17.54832624776089, 24.640825825547438, 1.1, 1.1
17.391544544942693, 24.220240098058554, 1.1, 1.1
17.23506563043643, 23.799518030448215, 1.1, 1.1
17.078701845591063, 23.378714895738636, 1.1, 1.1
16.922265531755567, 22.957886236576513, 1.1, 1.1
16.765568940404105, 22.53708750573374, 1.1, 1.1
16.608424412885633, 22.11637397623252, 1.1, 1.1
16.450644200674308, 21.695801100844736, 1.1, 1.1
16.292040734993925, 21.275424422217107, 1.1, 1.1
16.13242617744381, 20.85529930324665, 1.1, 1.1
15.971612869372944, 20.435481196705275, 1.1, 1.1
15.809414949626934, 20.016024926241016, 1.1, 1.1
15.645968488702763, 19.59689175580091, 1.1, 1.1
15.482100065438287, 19.17784234870503, 1.1, 1.1
15.318725324630742, 18.7586112146971, 1.1, 1.1
15.156760180701864, 18.33893295339566, 1.1, 1.1
14.99712018857405, 17.918542164419257, 1.1, 1.1
14.840721082919366, 17.49717344738645, 1.1, 1.1
14.688478778159547, 17.07456140191578, 1.1, 1.1
14.541308829216996, 16.6504406276258, 1.1, 1.1
14.400127060638614, 16.224545634260213, 1.1, 1.1
14.2658492969713, 15.796611111312412, 1.1, 1.1
14.13939109313746, 15.36637165840094, 1.1, 1.1
14.021668273683986, 14.93356178526951, 1.1, 1.1
13.913596663157778, 14.497916181411505, 1.1, 1.1
13.815934984897893, 14.0592991358293, 1.1, 1.1
13.728837104618199, 13.618075450469497, 1.1, 1.1
13.65231120092848, 13.174730629179228, 1.1, 1.1
13.586365182814026, 12.729750085930808, 1.1, 1.1
13.531007049134978, 12.28361923469655, 1.1, 1.1
13.486244888626276, 11.836823579323577, 1.1, 1.1
13.452085082401062, 11.389847365411375, 1.1, 1.1
13.428228347265891, 10.942949612228265, 1.1, 1.1
13.413715449129594, 10.495902576947765, 1.1, 1.1
13.407500514562104, 10.048415065111403, 1.1, 1.1
13.408538119507538, 9.600195792385831, 1.1, 1.1
13.415782390535838, 9.150953474437761, 1.1, 1.1
13.428187813716269, 8.700397006683525, 1.1, 1.1
13.444645872860278, 8.248254158254385, 1.1, 1.1
13.461748783930103, 7.794952283980606, 1.1, 1.1
13.473181581669262, 7.34180301717304, 1.1, 1.1
13.472442720668276, 6.89017506166138, 1.1, 1.1
13.453030565642807, 6.4414366719011875, 1.1, 1.1
13.408443661058199, 5.996956551722166, 1.1, 1.1
13.332180281755274, 5.558102955579864, 1.1, 1.1
13.218054432862747, 5.12635872834171, 1.1, 1.1
13.064413855453209, 4.704848009072982, 1.1, 1.1
12.873005716277564, 4.297925682800159, 1.1, 1.1
12.645659417558793, 3.909976562869083, 1.1, 1.1
12.384204091895382, 3.545385282875939, 1.1, 1.1
12.090469321259967, 3.2085365662917398, 1.1, 1.1
11.766284238251025, 2.9038150467126704, 1.1, 1.1
11.413753711454287, 2.6346878255661954, 1.1, 1.1
11.036942509935743, 2.398087834305912, 1.1, 1.1
10.640766337678986, 2.1881135319065623, 1.1, 1.1
10.230143864537084, 1.9988518733642546, 1.1, 1.1
9.809993940112763, 1.824389993424744, 1.1, 1.1
9.385235593758432, 1.6588146673344843, 1.1, 1.1
8.960787585201986, 1.4962131197140807, 1.1, 1.1
8.540432566409072, 1.331998228968912, 1.1, 1.1
8.12356639875316, 1.166702683233357, 1.1, 1.1
7.708526128201748, 1.0020948597189026, 1.1, 1.1
7.293649070346823, 0.839942955887323, 1.1, 1.1
