# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.35474683172164106, 0.29266002637785477, 1.1, 1.1
-0.7095285239830807, 0.5852757182433554, 1.1, 1.1
-1.0643405697488293, 0.8778526863957795, 1.1, 1.1
-1.4191782780227677, 1.1703967255950403, 1.1, 1.1
-1.774037141769414, 1.4629136306010548, 1.1, 1.1
-2.1289125619729528, 1.7554090122131043, 1.1, 1.1
-2.483799847637265, 2.047888757171416, 1.1, 1.1
-2.8386944917268684, 2.34035856825559, 1.1, 1.1
-3.1935918032456447, 2.6328241482452244, 1.1, 1.1
-3.5484873671384065, 2.9252911999199145, 1.1, 1.1
-3.9033764004287255, 3.2177656100198924, 1.1, 1.1
-4.258254396081119, 3.510253081324757, 1.1, 1.1
-4.6131166630994525, 3.802759224633789, 1.1, 1.1
-4.967958786428571, 4.095289926687216, 1.1, 1.1
-5.32277598309202, 4.387850890264642, 1.1, 1.1
-5.677563746054321, 4.680447910125971, 1.1, 1.1
-6.032317568279987, 4.9730865970704965, 1.1, 1.1
-6.387032666792571, 5.26577283783844, 1.1, 1.1
-6.741704534556595, 5.558512335209401, 1.1, 1.1
-7.096331148005099, 5.851307572651915, 1.1, 1.1
-7.450916002390096, 6.144154503032073, 1.1, 1.1
-7.805463144845501, 6.437047883471861, 1.1, 1.1
-8.159976806465842, 6.729982655053891, 1.1, 1.1
-8.51446112636535, 7.022953758860775, 1.1, 1.1
-8.868920335638562, 7.315956135975139, 1.1, 1.1
-9.22335857339971, 7.608984543518949, 1.1, 1.1
-9.57777997876301, 7.9020340145551495, 1.1, 1.1
-9.932188782823001, 8.19509949016635, 1.1, 1.1
-10.286589124693919, 8.488175727474527, 1.1, 1.1
-10.64098505150966, 8.781257667562311, 1.1, 1.1
-10.995380886345089, 9.074340251512298, 1.1, 1.1
-11.349780768314425, 9.367418328426805, 1.1, 1.1
-11.704188836531884, 9.660486931368748, 1.1, 1.1
-12.058609230111701, 9.953540817460125, 1.1, 1.1
-12.413046180148426, 10.246574927783534, 1.1, 1.1
-12.767503825756267, 10.539584203421597, 1.1, 1.1
-13.121986306049457, 10.832563493476618, 1.1, 1.1
-13.476497852122526, 11.125507739031207, 1.1, 1.1
-13.831042511109388, 11.418411881167978, 1.1, 1.1
-14.185624606084902, 11.711270768989229, 1.1, 1.1
-14.540248276163293, 12.004079251597258, 1.1, 1.1
-14.894917568478462, 12.296832362055007, 1.1, 1.1
-15.24963680610528, 12.589524857484442, 1.1, 1.1
-15.604409944197322, 12.882151770948504, 1.1, 1.1
-15.959241397809771, 13.174707859569175, 1.1, 1.1
-16.314135214076533, 13.467188248389698, 1.1, 1.1
-16.669095256170873, 13.75958797047301, 1.1, 1.1
-17.024121340132176, 14.051907301760048, 1.1, 1.1
-17.379210246649368, 14.344150197404426, 1.1, 1.1
-17.73435875641139, 14.636320520579396, 1.1, 1.1
-18.089563466146554, 14.928422318418882, 1.1, 1.1
-18.444821156543778, 15.220459546076466, 1.1, 1.1
-18.800128516311688, 15.512436158705743, 1.1, 1.1
-19.15548232613924, 15.804356111460308, 1.1, 1.1
-19.510879182754717, 16.096223451474064, 1.1, 1.1
-19.866315958827375, 16.38804194993997, 1.1, 1.1
-20.221789159105207, 16.679815745972263, 1.1, 1.1
-20.57729574823779, 16.971548794724526, 1.1, 1.1
-20.932832230973094, 17.263245051350353, 1.1, 1.1
-21.288395388000065, 17.554908379023004, 1.1, 1.1
-21.64398200000765, 17.846542916856738, 1.1, 1.1
-21.999588663724136, 18.138152436044486, 1.1, 1.1
-22.355212251818784, 18.42974107570048, 1.1, 1.1
-22.710849269039585, 18.72131269899799, 1.1, 1.1
-23.06649658805578, 19.012871353070942, 1.1, 1.1
-23.42215089757601, 19.304420993072913, 1.1, 1.1
-23.777808886308872, 19.595965482177174, 1.1, 1.1
-24.13346724296301, 19.88750886751765, 1.1, 1.1
-24.489122748227338, 20.179055104247922, 1.1, 1.1
-24.844771998830183, 20.470608239501907, 1.1, 1.1
-25.200411867440778, 20.76217213645287, 1.1, 1.1
-25.556038950787432, 21.05375075025441, 1.1, 1.1
-25.911650029559095, 21.34534803606011, 1.1, 1.1
-26.267241792464375, 21.636968132984208, 1.1, 1.1
-26.622810468310313, 21.928615456081875, 1.1, 1.1
-26.97835182600237, 22.22029534021143, 1.1, 1.1
-27.333861634446016, 22.512013120231217, 1.1, 1.1
-27.689335662546696, 22.803774039019256, 1.1, 1.1
-28.04476958722956, 23.095583523414195, 1.1, 1.1
-28.400159085419748, 23.387446724313726, 1.1, 1.1
-28.755500018003033, 23.67936916053683, 1.1, 1.1
-29.110787969924257, 23.97135607496151, 1.1, 1.1
-29.466018802069186, 24.2634128024461, 1.1, 1.1
-29.821188099382645, 24.55554458586863, 1.1, 1.1
-30.176291722750417, 24.84775685206774, 1.1, 1.1
-30.53132534909764, 25.140054843921455, 1.1, 1.1
-30.886284747329764, 25.432443988268417, 1.1, 1.1
-31.24116559437196, 25.724929436006324, 1.1, 1.1
-31.595963567149344, 26.017516613973832, 1.1, 1.1
-31.950674526547708, 26.310210857029276, 1.1, 1.1
-32.30529414949219, 26.60301740805067, 1.1, 1.1
-32.65981820488826, 26.89594169387666, 1.1, 1.1
-33.014242277680715, 27.188988957385277, 1.1, 1.1
-33.36856222875537, 27.482164533434844, 1.1, 1.1
-33.72277373503734, 27.775473756883688, 1.1, 1.1
-34.0768725654321, 28.06892196259016, 1.1, 1.1
-34.4308544888451, 28.362514485412575, 1.1, 1.1
-34.78471509022118, 28.656256568228965, 1.1, 1.1
-35.1384502304461, 28.95015354589765, 1.1, 1.1
-35.49205558644501, 29.244210753276977, 1.1, 1.1
-35.845526835143055, 29.538433617205584, 1.1, 1.1
-36.19886701189067, 29.83281855045115, 1.1, 1.1
-36.552127901605814, 30.12730291441841, 1.1, 1.1
-36.90538170883661, 30.421798867905515, 1.1, 1.1
-37.25870073011152, 30.71621902961214, 1.1, 1.1
-37.61215735393931, 31.010475466356127, 1.1, 1.1
-37.965823692887795, 31.304480612876546, 1.1, 1.1
-38.31977222744606, 31.598146811932153, 1.1, 1.1
-38.67407516216223, 31.89138640628172, 1.1, 1.1
-39.02880479356476, 32.18411155472337, 1.1, 1.1
-39.38403351016242, 32.476234783976494, 1.1, 1.1
-39.73983342452303, 32.767668344819555, 1.1, 1.1
-40.09627701713565, 33.0583245800113, 1.1, 1.1
-40.453436492548434, 33.348115740330186, 1.1, 1.1
-40.8113788124315, 33.6369599632949, 1.1, 1.1
-41.16935295750392, 33.92564827962381, 1.1, 1.1
-41.52492227721208, 34.21677159086068, 1.1, 1.1
-41.87544196954698, 34.51314265507167, 1.1, 1.1
-42.21826714051935, 34.81757441428355, 1.1, 1.1
-42.55075308010056, 35.13287962656249, 1.1, 1.1
-42.87025489430128, 35.46187123393528, 1.1, 1.1
-43.17388072198355, 35.8074073407639, 1.1, 1.1
-43.45078130090345, 36.173802191794415, 1.1, 1.1
-43.68063698349168, 36.56710349281003, 1.1, 1.1
-43.84257504453827, 36.99345994398099, 1.1, 1.1
-43.91689596776509, 37.45448414420903, 1.1, 1.1
-43.891666134981776, 37.92176089038421, 1.1, 1.1
-43.75810758868249, 38.35467287066351, 1.1, 1.1
-43.50935289450707, 38.714958757020334, 1.1, 1.1
-43.16220575244206, 38.99412563894846, 1.1, 1.1
-42.74952042763248, 39.203865502347874, 1.1, 1.1
-42.30445472026642, 39.35625343113506, 1.1, 1.1
-41.85355047035598, 39.462903595862606, 1.1, 1.1
-41.40121252325857, 39.53388756520185, 1.1, 1.1
-40.94722113799907, 39.57895460879654, 1.1, 1.1
-40.49136696737801, 39.60770673580438, 1.1, 1.1
-40.033729206447596, 39.62565007190737, 1.1, 1.1
-39.5747067738387, 39.63375500944031, 1.1, 1.1
-39.1147150526588, 39.63275674706974, 1.1, 1.1
-38.65416942601537, 39.6233904834622, 1.1, 1.1
-38.193485368996235, 39.6063912333236, 1.1, 1.1
-37.73307826470885, 39.5824943792811, 1.1, 1.1
-37.27334482425654, 39.55239630430788, 1.1, 1.1
-36.81446247766905, 39.516339836438384, 1.1, 1.1
-36.35646534964364, 39.47427162708931, 1.1, 1.1
-35.8993852653697, 39.42613317677959, 1.1, 1.1
-35.44325395805627, 39.37186598602823, 1.1, 1.1
-34.98810306893208, 39.311411739314806, 1.1, 1.1
-34.533964515166815, 39.24471202913859, 1.1, 1.1
-34.08086993798923, 39.17170826403824, 1.1, 1.1
-33.628851162588674, 39.09234212849334, 1.1, 1.1
-33.17793983019389, 39.006555215003196, 1.1, 1.1
-32.72816785797456, 38.91428902408675, 1.1, 1.1
-32.279566795179115, 38.81548505626297, 1.1, 1.1
-31.832168558977223, 38.710085087991786, 1.1, 1.1
-31.38600488257795, 38.59803043583148, 1.1, 1.1
-30.941215392101125, 38.47912518170885, 1.1, 1.1
-30.498294389765423, 38.352721048356, 1.1, 1.1
-30.0578090261999, 38.21807667442524, 1.1, 1.1
-29.620326360053262, 38.07445097450978, 1.1, 1.1
-29.18641344997424, 37.92110277122256, 1.1, 1.1
-28.756637446591853, 37.75729079519618, 1.1, 1.1
-28.331563844889466, 37.58227800815775, 1.1, 1.1
-27.911597726179146, 37.39573705216232, 1.1, 1.1
-27.496846339509457, 37.19810032667582, 1.1, 1.1
-27.08738501675928, 36.989882461566815, 1.1, 1.1
-26.68328899782719, 36.771597902743224, 1.1, 1.1
-26.284633430631434, 36.54376137205389, 1.1, 1.1
-25.89149355507056, 36.30688740738706, 1.1, 1.1
-25.503935504991865, 36.06149312207982, 1.1, 1.1
-25.1217842418538, 35.80816314302124, 1.1, 1.1
-24.74460396291872, 35.54755494551077, 1.1, 1.1
-24.37194598820473, 35.28032959208017, 1.1, 1.1
-24.00336145376927, 35.00714814526124, 1.1, 1.1
-23.638401771610766, 34.728671667585715, 1.1, 1.1
-23.2766182617473, 34.44556122158537, 1.1, 1.1
-22.917562060236335, 34.1584779617723, 1.1, 1.1
-22.56078448709597, 33.868082950678264, 1.1, 1.1
-22.20583677036398, 33.57503715885469, 1.1, 1.1
-21.85227032203878, 33.2800017408137, 1.1, 1.1
-21.499636278177817, 32.98363775908707, 1.1, 1.1
-21.147486050779513, 32.686606368186844, 1.1, 1.1
-20.795370683921, 32.38956853866449, 1.1, 1.1
-20.44289558204625, 32.093106046019315, 1.1, 1.1
-20.089982193965323, 31.797335061390516, 1.1, 1.1
-19.736667587745572, 31.5022017762932, 1.1, 1.1
-19.382988647493786, 31.20765247422278, 1.1, 1.1
-19.028982441277336, 30.91363334669432, 1.1, 1.1
-18.674686129143925, 30.620090493242593, 1.1, 1.1
-18.320136595200303, 30.326970197363007, 1.1, 1.1
-17.9653710914745, 30.03421846661, 1.1, 1.1
-17.610426502073256, 29.74178158447898, 1.1, 1.1
-17.255339895063965, 29.44960574248505, 1.1, 1.1
-16.90014824653369, 29.15763704016296, 1.1, 1.1
-16.544888808510464, 28.865821669027795, 1.1, 1.1
-16.18959846510102, 28.57410582059464, 1.1, 1.1
-15.834314376353076, 28.282435686378584, 1.1, 1.1
-15.479073426373379, 27.990757273934086, 1.1, 1.1
-15.123912775209638, 27.69901705071717, 1.1, 1.1
-14.768869490929223, 27.407160932301977, 1.1, 1.1
-14.413980549619215, 27.115135202183904, 1.1, 1.1
-14.05928292736669, 26.822885959897725, 1.1, 1.1
-13.704813876199651, 26.530359488938835, 1.1, 1.1
-13.350610280224856, 26.237501796861697, 1.1, 1.1
-12.996709207509701, 25.94425925914201, 1.1, 1.1
-12.643147818101887, 25.650577883334247, 1.1, 1.1
-12.289962996108157, 25.3564039529338, 1.1, 1.1
-11.937191901576217, 25.06168347549512, 1.1, 1.1
-11.584871510593137, 24.766362826493932, 1.1, 1.1
-11.233038891226299, 24.470388013484676, 1.1, 1.1
-10.881726604507607, 24.173710470860463, 1.1, 1.1
-10.530553667967807, 23.87675763115018, 1.1, 1.1
-10.178394978380416, 23.580813171645236, 1.1, 1.1
-9.82404798509284, 23.287250358464913, 1.1, 1.1
-9.466310045472135, 22.997442365748192, 1.1, 1.1
-9.103978516885384, 22.71276236763402, 1.1, 1.1
-8.735850664719333, 22.43458353826137, 1.1, 1.1
-8.360657620513464, 22.16455683232382, 1.1, 1.1
-7.975446356219586, 21.911374573652893, 1.1, 1.1
-7.575489083590467, 21.691153645214886, 1.1, 1.1
-7.1559729325864785, 21.520365146173397, 1.1, 1.1
-6.713932641777383, 21.41310193263909, 1.1, 1.1
-6.256970016367086, 21.369851868208514, 1.1, 1.1
-5.796437726869499, 21.38627421780457, 1.1, 1.1
-5.343067668645206, 21.457795444170117, 1.1, 1.1
-4.90080699299875, 21.57738116867123, 1.1, 1.1
-4.4694451569865885, 21.736488535490043, 1.1, 1.1
-4.048713394125101, 21.926555372942317, 1.1, 1.1
-3.6415088084303027, 22.143195323714153, 1.1, 1.1
-3.260435094695282, 22.39482403484626, 1.1, 1.1
-2.91994953504307, 22.69230199018111, 1.1, 1.1
-2.631755704893472, 23.043247735340174, 1.1, 1.1
-2.3925318271110734, 23.437589609671758, 1.1, 1.1
-2.193856643855877, 23.85925212135179, 1.1, 1.1
-2.0273555313081615, 24.292245044309258, 1.1, 1.1
-1.8886277832247254, 24.72760388495728, 1.1, 1.1
-1.7800196335084857, 25.16829390472611, 1.1, 1.1
-1.7045330437358088, 25.618436741579927, 1.1, 1.1
-1.6656132286263057, 26.079354060680693, 1.1, 1.1
-1.6680154785417367, 26.544095829344318, 1.1, 1.1
-1.7167357963310534, 27.004191764222355, 1.1, 1.1
-1.8163738416611723, 27.45144025646964, 1.1, 1.1
-1.9626025845220771, 27.883694761449487, 1.1, 1.1
-2.142267643968224, 28.30479619320136, 1.1, 1.1
-2.341838899462804, 28.718840251240284, 1.1, 1.1
-2.549340881771649, 29.129474415000974, 1.1, 1.1
-2.761041397588916, 29.537969760471526, 1.1, 1.1
-2.975930043142317, 29.944812495602815, 1.1, 1.1
-3.192997794364304, 30.35048818448351, 1.1, 1.1
-3.4112361790692245, 30.755482851103835, 1.1, 1.1
-3.6296361731895166, 31.16028205955246, 1.1, 1.1
-3.847189488500163, 31.565371373918055, 1.1, 1.1
-4.0632159305636515, 31.971097008110387, 1.1, 1.1
-4.277989048840042, 32.377399634825565, 1.1, 1.1
-4.491954763901756, 32.78414671042812, 1.1, 1.1
-4.70555881236059, 33.19120596722349, 1.1, 1.1
-4.919246930828332, 33.5984448615762, 1.1, 1.1
-5.133464947897094, 34.00573094183107, 1.1, 1.1
-5.348648850265162, 34.41293286009671, 1.1, 1.1
-5.564530791252066, 34.819996256006306, 1.1, 1.1
-5.779678729316533, 35.22699379400958, 1.1, 1.1
-5.99255162624274, 35.63401027995798, 1.1, 1.1
-6.201254687519137, 36.04145475031715, 1.1, 1.1
-6.400364845689135, 36.45297312085644, 1.1, 1.1
-6.58243243099166, 36.87407124131693, 1.1, 1.1
-6.739807716478107, 37.30998030821585, 1.1, 1.1
-6.861003556412443, 37.75944469825815, 1.1, 1.1
-6.9308003358118615, 38.2148993983664, 1.1, 1.1
-6.933824096723133, 38.66851899918825, 1.1, 1.1
-6.85967591252994, 39.11366804072069, 1.1, 1.1
-6.723727441677601, 39.549876687509105, 1.1, 1.1
-6.5496696862611765, 39.97866546615886, 1.1, 1.1
-6.359812287988656, 40.40151535173937, 1.1, 1.1
-6.163012307437671, 40.81951529921286, 1.1, 1.1
-5.960561700128079, 41.233533694743585, 1.1, 1.1
-5.753668167610203, 41.64443662498791, 1.1, 1.1
-5.543539595394978, 42.05308980868087, 1.1, 1.1
-5.331383593052413, 42.460359332478845, 1.1, 1.1
-5.118407862132817, 42.86711119105782, 1.1, 1.1
-4.90565711506639, 43.27409382824989, 1.1, 1.1
-4.6933422627179295, 43.68145597622618, 1.1, 1.1
-4.481409312641891, 44.0891555999822, 1.1, 1.1
-4.269804180412412, 44.49715057253319, 1.1, 1.1
-4.058472781603626, 44.90539876689439, 1.1, 1.1
-3.8473609398093624, 45.31385805608106, 1.1, 1.1
-3.6364143866431187, 45.72248622112803, 1.1, 1.1
-3.4255791296593427, 46.13124131901124, 1.1, 1.1
-3.214800992451868, 46.540081038785246, 1.1, 1.1
-3.0040258905948165, 46.94896343742593, 1.1, 1.1
-2.7931995557017095, 47.357846203987854, 1.1, 1.1
-2.58226790334667, 47.7666872114863, 1.1, 1.1
-2.3711768491038407, 48.17544451689708, 1.1, 1.1
-2.1598725844883053, 48.58407599323545, 1.1, 1.1
-1.9483244800548014, 48.99255763363891, 1.1, 1.1
-1.736539434327044, 49.40089330128073, 1.1, 1.1
-1.524527197218535, 49.809089526763344, 1.1, 1.1
-1.3122977945837242, 50.21715274870889, 1.1, 1.1
-1.0998614362377037, 50.6250894977198, 1.1, 1.1
-0.8872278720939759, 51.03290621241821, 1.1, 1.1
-0.6744072199873152, 51.440609423406556, 1.1, 1.1
-0.4614095057721707, 51.84820566128729, 1.1, 1.1
-0.24824466332268813, 52.25570136468252, 1.1, 1.1
-0.03492271849330919, 52.6631029722144, 1.1, 1.1
0.1785463948418131, 53.070417014485365, 1.1, 1.1
0.3921525588479189, 53.477650022097855, 1.1, 1.1
0.6058858396508625, 53.88480852565428, 1.1, 1.1
0.8197363033765129, 54.291898871796484, 1.1, 1.1
1.0336938321900957, 54.69892768310724, 1.1, 1.1
1.2477484922174797, 55.10590139820864, 1.1, 1.1
1.461890257604194, 55.512826455722845, 1.1, 1.1
1.6761091944761222, 55.919709386252265, 1.1, 1.1
1.890395276978793, 56.32655672039936, 1.1, 1.1
2.1047384792577577, 56.73337489678626, 1.1, 1.1
2.3191288674388777, 57.1401704460154, 1.1, 1.1
2.5335563236873857, 57.5469498067089, 1.1, 1.1
2.748010914129144, 57.95371950946922, 1.1, 1.1
2.962482704890006, 58.36048608489879, 1.1, 1.1
3.1769615781352125, 58.7672558796394, 1.1, 1.1
3.391437691970936, 59.17403551627385, 1.1, 1.1
3.6059008365820904, 59.580831433424244, 1.1, 1.1
3.8203388705669488, 59.987651265456826, 1.1, 1.1
4.03471702536603, 60.394513408434825, 1.1, 1.1
4.248988299037808, 60.80144214516165, 1.1, 1.1
4.463105781621081, 61.20846185042111, 1.1, 1.1
4.677022471174316, 61.615596715036325, 1.1, 1.1
4.890691181795371, 62.02287129775167, 1.1, 1.1
5.104065003523017, 62.43030969740999, 1.1, 1.1
5.317096934415748, 62.83793647275567, 1.1, 1.1
5.529739880551721, 63.24577581461183, 1.1, 1.1
5.741946748009082, 63.65385209776227, 1.1, 1.1
5.953670626826646, 64.06218969699071, 1.1, 1.1
6.164864423082539, 64.47081289510064, 1.1, 1.1
6.375481134835272, 64.8797461588561, 1.1, 1.1
6.585474220044898, 65.28901340313932, 1.1, 1.1
6.795111525391863, 65.69845826141292, 1.1, 1.1
7.005518797964841, 66.10743199650747, 1.1, 1.1
7.217966837811014, 66.51520281302815, 1.1, 1.1
7.43372626101688, 66.92103863963915, 1.1, 1.1
7.6540677756492785, 67.32420768094565, 1.1, 1.1
7.880262089775064, 67.72397795759215, 1.1, 1.1
8.113567126197136, 68.11962466468785, 1.1, 1.1
8.354455479779562, 68.51085208551648, 1.1, 1.1
8.602175487379249, 68.89803402808268, 1.1, 1.1
8.855869064627354, 69.28160233997049, 1.1, 1.1
9.114678219135342, 69.66198886876398, 1.1, 1.1
9.377744866534373, 70.03962546204721, 1.1, 1.1
9.644211014435925, 70.41494415136484, 1.1, 1.1
9.91326153327876, 70.78834753456047, 1.1, 1.1
10.1849358826185, 71.15966075705316, 1.1, 1.1
10.460058574008606, 71.52817741001536, 1.1, 1.1
10.739483276762744, 71.89317167677271, 1.1, 1.1
11.024063936135537, 72.25391746471, 1.1, 1.1
11.31465422144064, 72.60968895715294, 1.1, 1.1
11.61210789397205, 72.95976015346658, 1.1, 1.1
11.917264274114128, 73.30338564516926, 1.1, 1.1
12.230829126832257, 73.63964057018272, 1.1, 1.1
12.553436288484631, 73.96750403897863, 1.1, 1.1
12.885711409181342, 74.28596086480822, 1.1, 1.1
13.223788648217262, 74.59817581440736, 1.1, 1.1
13.551739958215022, 74.91853847238642, 1.1, 1.1
13.851633684571791, 75.26330332426457, 1.1, 1.1
14.107244591508872, 75.64518149784416, 1.1, 1.1
14.310619417034559, 76.05970992422763, 1.1, 1.1
14.456307867518737, 76.49722919854008, 1.1, 1.1
14.538977108194885, 76.9481151443676, 1.1, 1.1
14.560044831674947, 77.40484156432618, 1.1, 1.1
14.531234113205773, 77.86308464771679, 1.1, 1.1
14.465135034493642, 78.31879367339907, 1.1, 1.1
14.37339883415853, 78.76941186452645, 1.1, 1.1
14.265210942506533, 79.21630853206469, 1.1, 1.1
14.149356491508083, 79.66149050255028, 1.1, 1.1
14.034333910488392, 80.1068982847119, 1.1, 1.1
13.923213226457731, 80.55322090309737, 1.1, 1.1
13.814213148614613, 81.00002880963058, 1.1, 1.1
13.705396019620217, 81.44685667589236, 1.1, 1.1
13.595622387318747, 81.89343242410773, 1.1, 1.1
13.484956453970858, 82.33977564608402, 1.1, 1.1
13.373562312460434, 82.78592994049104, 1.1, 1.1
13.261603779730477, 83.23193881401835, 1.1, 1.1
13.149244856684556, 83.67784595731604, 1.1, 1.1
13.036649544226268, 84.12369487707365, 1.1, 1.1
12.923981659298589, 84.56952944790194, 1.1, 1.1
12.811405202805101, 85.01539299252978, 1.1, 1.1
12.699084267629727, 85.46132929358767, 1.1, 1.1
12.587182578735117, 85.9073819497454, 1.1, 1.1
12.475864229005165, 86.35359455967286, 1.1, 1.1
12.365293127363156, 86.80001081402013, 1.1, 1.1
12.255633182732378, 87.24667421947673, 1.1, 1.1
12.146985481480222, 87.69361209419657, 1.1, 1.1
12.038895824805804, 88.14070835902073, 1.1, 1.1
11.930621655617308, 88.58777224677361, 1.1, 1.1
11.821417749393728, 89.03461216245681, 1.1, 1.1
11.71053878963375, 89.48103678701283, 1.1, 1.1
11.59723955181641, 89.92685461742359, 1.1, 1.1
11.480774811420673, 90.3718742426513, 1.1, 1.1
11.36115652588767, 90.81606825256173, 1.1, 1.1
11.241941849981684, 91.260177824542, 1.1, 1.1
11.127725200491602, 91.70516921181266, 1.1, 1.1
11.023100902226034, 92.15200820769269, 1.1, 1.1
10.932663647914799, 92.60166097342237, 1.1, 1.1
10.861007762366494, 93.0550935782616, 1.1, 1.1
10.812730145838527, 93.51326813631675, 1.1, 1.1
10.793504512148878, 93.97535434127441, 1.1, 1.1
10.811779713232326, 94.43590318722889, 1.1, 1.1
10.876445186737808, 94.88873194129297, 1.1, 1.1
10.995891837000997, 95.32778572321884, 1.1, 1.1
11.169475893789523, 95.74932755672415, 1.1, 1.1
11.388698467876647, 96.151635662272, 1.1, 1.1
11.644798894055985, 96.53305531397586, 1.1, 1.1
11.930002352149042, 96.89211280321123, 1.1, 1.1
12.240987800862944, 97.22815129854092, 1.1, 1.1
12.575691569825805, 97.54074447119983, 1.1, 1.1
12.932049712724776, 97.8294660844032, 1.1, 1.1
13.307998559187986, 98.09388971740556, 1.1, 1.1
13.701474254882912, 98.3335893173828, 1.1, 1.1
14.110412945477032, 98.54813662398317, 1.1, 1.1
14.532694760625347, 98.73644194640191, 1.1, 1.1
14.966061491587404, 98.89577576875897, 1.1, 1.1
15.4082337741501, 99.02315894059632, 1.1, 1.1
15.856932244100282, 99.11561212749537, 1.1, 1.1
16.309877537224857, 99.1701561789982, 1.1, 1.1
16.764790381291004, 99.18381194464676, 1.1, 1.1
17.21937789097911, 99.15365399048775, 1.1, 1.1
17.670710033320017, 99.0793118198079, 1.1, 1.1
18.114956563990948, 98.96402369161565, 1.1, 1.1
18.54821926521551, 98.81130058655661, 1.1, 1.1
18.967200826622364, 98.62505065628133, 1.1, 1.1
19.373469972502487, 98.41239529280267, 1.1, 1.1
19.77095315858932, 98.18201311488512, 1.1, 1.1
20.163462325122715, 97.94231655025831, 1.1, 1.1
20.552654221556207, 97.69714605306011, 1.1, 1.1
20.938413872494632, 97.44658293388997, 1.1, 1.1
21.320573873762726, 97.19059693122385, 1.1, 1.1
21.69896645326391, 96.92915769155749, 1.1, 1.1
22.07342420682292, 96.66223486138654, 1.1, 1.1
22.443779454323508, 96.38979808720669, 1.1, 1.1
22.809864699610074, 96.11181719947426, 1.1, 1.1
23.171512354546657, 95.82826175270465, 1.1, 1.1
23.52855492297769, 95.53910148537385, 1.1, 1.1
23.880824632806604, 95.2443061359579, 1.1, 1.1
24.22815417183842, 94.94384525897213, 1.1, 1.1
24.57037576797658, 94.63768868487284, 1.1, 1.1
24.907322017045818, 94.32580596817542, 1.1, 1.1
25.238924117769656, 94.0082508253845, 1.1, 1.1
25.565535734463523, 93.68543551227681, 1.1, 1.1
25.887623299310288, 93.35786822009874, 1.1, 1.1
26.205653428453513, 93.02605704811639, 1.1, 1.1
26.520092646056423, 92.69051018757621, 1.1, 1.1
26.831407292321632, 92.35173573774432, 1.1, 1.1
27.14006398339266, 92.01024179788676, 1.1, 1.1
27.446529151452438, 91.66653655925, 1.1, 1.1
27.751269320664182, 91.32112812110012, 1.1, 1.1
28.054751015191133, 90.97452467468355, 1.1, 1.1
28.357440667216203, 90.62723431926638, 1.1, 1.1
28.659804800902613, 90.27976524609505, 1.1, 1.1
28.96230994041359, 89.93262555443566, 1.1, 1.1
29.265417550994986, 89.58631754879436, 1.1, 1.1
29.569369632858443, 89.24108847226087, 1.1, 1.1
29.87410860632609, 88.89683705450713, 1.1, 1.1
30.1795550004048, 88.5534370065592, 1.1, 1.1
30.485629528062123, 88.21076176350203, 1.1, 1.1
30.792252718304958, 87.86868503636171, 1.1, 1.1
31.099345192120488, 87.52708044418394, 1.1, 1.1
31.406827662476267, 87.18582142205368, 1.1, 1.1
31.7146207503595, 86.84478177297731, 1.1, 1.1
32.02264498477707, 86.5038349320399, 1.1, 1.1
