# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.3038214682081728, -0.2321189023617661, 1.1, 1.1
0.607636591205375, -0.46424422638283236, 1.1, 1.1
0.9114490385112022, -0.6963720731986237, 1.1, 1.1
1.2152626325419043, -0.9284981617029308, 1.1, 1.1
1.5190808899204316, -1.160618516582872, 1.1, 1.1
1.8229057218548999, -1.392731226630322, 1.1, 1.1
2.1267368990003432, -1.624836521190247, 1.1, 1.1
2.430574115563462, -1.8569346296076217, 1.1, 1.1
2.7344172186475966, -2.0890257812274307, 1.1, 1.1
3.038265902459456, -2.321110511187939, 1.1, 1.1
3.3421199376540662, -2.5531888959374727, 1.1, 1.1
3.6459790948864463, -2.785261317717665, 1.1, 1.1
3.9498431448116227, -3.017328158770132, 1.1, 1.1
4.253711705187974, -3.2493895719915242, 1.1, 1.1
4.557584699567175, -3.4814460160718004, 1.1, 1.1
4.861461745707592, -3.7134977203559267, 1.1, 1.1
5.165342614264263, -3.9455449906372024, 1.1, 1.1
5.4692271523405305, -4.177588056260603, 1.1, 1.1
5.773115054143099, -4.409627375916079, 1.1, 1.1
6.077006013878666, -4.6416631789486145, 1.1, 1.1
6.380899802202253, -4.873695771151499, 1.1, 1.1
6.684796266217212, -5.105725381869709, 1.1, 1.1
6.988695023681925, -5.337752469793193, 1.1, 1.1
7.292595921699734, -5.5697771878186115, 1.1, 1.1
7.596498654477342, -5.801799994635896, 1.1, 1.1
7.900402992669776, -6.033821043141715, 1.1, 1.1
8.204308706932059, -6.265840715577674, 1.1, 1.1
8.508215567919219, -6.497859317737093, 1.1, 1.1
8.812123193389622, -6.729877078964937, 1.1, 1.1
9.116031506894956, -6.961894381502821, 1.1, 1.1
9.419940126193586, -7.193911531144065, 1.1, 1.1
9.723848821940544, -7.425928833681958, 1.1, 1.1
10.027757441239178, -7.6579465949097925, 1.1, 1.1
10.331665601847856, -7.889965044172561, 1.1, 1.1
10.635573150869941, -8.121984487263555, 1.1, 1.1
10.939479858960445, -8.354005382872714, 1.1, 1.1
11.243385343877753, -8.5860278838967, 1.1, 1.1
11.547289452725211, -8.818052296128817, 1.1, 1.1
11.851191956157846, -9.050079001810676, 1.1, 1.1
12.15509262483068, -9.282108230287262, 1.1, 1.1
12.458991535192043, -9.514139828661921, 1.1, 1.1
12.762888610793604, -9.746173796934656, 1.1, 1.1
13.066784157428668, -9.97820990576049, 1.1, 1.1
13.37067802220058, -10.210248231587743, 1.1, 1.1
13.674570434454324, -10.442288545071452, 1.1, 1.1
13.978461394189882, -10.674330769763278, 1.1, 1.1
14.282350901407275, -10.906374829214904, 1.1, 1.1
14.586239185451467, -11.138420570529679, 1.1, 1.1
14.890126169874135, -11.37046791725928, 1.1, 1.1
15.194012007571926, -11.602516869403715, 1.1, 1.1
15.497896698544844, -11.834567197617982, 1.1, 1.1
15.801780395689535, -12.066618825453784, 1.1, 1.1
16.10566309900601, -12.29867175291111, 1.1, 1.1
16.40954488494258, -12.530725750644987, 1.1, 1.1
16.713425906395898, -12.762780742207086, 1.1, 1.1
17.01730608691764, -12.994836651149079, 1.1, 1.1
17.321185655852787, -13.226893401022647, 1.1, 1.1
17.62506453675301, -13.458950838931147, 1.1, 1.1
17.92894288251496, -13.691008964874564, 1.1, 1.1
18.23282076958695, -13.923067549507941, 1.1, 1.1
