4.891556774924101,0.0,41.32834961158002
5.119587804030401,0.0,41.643476727542904
5.347598297018938,0.0,41.95860695503878
5.575589731867888,0.0,42.2737404496443
5.803563742132071,0.0,42.588877522512774
6.0315218057896525,0.0,42.904018251432504
6.259465400818826,0.0,43.219162947556796
6.487396082986069,0.0,43.53431168867399
6.715315408057881,0.0,43.84946478593738
6.943224776224114,0.0,44.1646223949236
7.171125821039596,0.0,44.47978474899764
7.399020020482485,0.0,44.79495192594782
7.626908930319279,0.0,45.11012423692744
7.854794028528168,0.0,45.425301915301475
8.082676637510652,0.0,45.74048496106993
8.310557223996692,0.0,46.05567314086782
8.538436099139593,0.0,46.370865987965196
8.766313418515988,0.0,46.68606319120877
8.994189648855837,0.0,47.0012643616569
9.222064867947463,0.0,47.31646903257966
9.449939464732491,0.0,47.631676892823734
9.67781367257589,0.0,47.946887475659175
9.905687724842647,0.0,48.2621004699327
10.133562010474378,0.0,48.57731548670266
10.361436607259407,0.0,48.892532059239116
10.589311981927684,0.0,49.20774987638877
10.817188367844185,0.0,49.52296847142167
11.045065920585557,0.0,49.83818753318453
11.272945029093425,0.0,50.153406594947384
11.500825926732764,0.0,50.46862534555693
11.728708846868553,0.0,50.78384331828324
11.956594100654087,0.0,51.099060124184675
12.184481999242664,0.0,51.41427545210793
12.412372775999263,0.0,51.729488913111396
12.640266664288845,0.0,52.04469996267679
12.868163897476407,0.0,52.35990836743915
13.09606494229188,0.0,52.67511373845682
13.323969876523597,0.0,52.99031553121156
13.551879011324862,0.0,53.3055135901267
13.77979273563729,0.0,53.62070729289565
14.007711127249209,0.0,53.93589632836512
14.235634652890562,0.0,54.25108038538179
14.46356346813801,0.0,54.566258997215726
14.691497884144844,0.0,54.88143185271362
14.919438134276039,0.0,55.1965984073572
15.147384451896576,0.0,55.5117584277815
15.37533722594808,0.0,55.82691144725655
15.603296689795513,0.0,56.14205707684075
15.831263154592186,0.0,56.45719492759246
16.059236775914748,0.0,56.77232461057007
16.28721778712817,0.0,57.08744581462027
16.51520082083803,0.0,57.402562584735946
16.743167985729627,0.0,57.71768861166228
16.97109999029839,0.0,58.03283883075765
17.19897738746311,0.0,58.34802802180375
17.426781041295875,0.0,58.66327119794731
17.65449142692716,0.0,58.97858313897003
17.88208925285238,0.0,59.29397878023028
18.10955514977866,0.0,59.609472979298125
18.336869903989765,0.0,59.925080671531916
18.56401399061616,0.0,60.2408167145017
18.79096819594159,0.0,60.556695965777536
19.017713150673195,0.0,60.872733438506096
19.244229485518076,0.0,61.1889438346808
19.47049790897165,0.0,61.50534216744833
19.696498973952743,0.0,61.82194321659042
19.922213466745095,0.0,62.138761995253745
20.14762194026749,0.0,62.45581336100838
20.37270510301539,0.0,62.773112093636016
20.59749002532582,0.0,63.09063252298946
20.82232527668243,0.0,63.40806754076224
21.047695244984027,0.0,63.724991022510814
21.274084707071086,0.0,64.04097645485007
21.501978517572347,0.0,64.3555974799715
21.731079291721944,0.0,64.66924957371862
21.95815710269556,0.0,64.98540948527051
22.18041024839719,0.0,65.30715700998446
22.41033604552011,0.0,65.6222216619225
22.670386927206533,0.0,65.90792853333332
22.967463729118617,0.0,66.15150695935014
23.296994131310175,0.0,66.34759981361739
23.65216162066319,0.0,66.49863206937385
24.02201492344072,0.0,66.62287534845454
24.396185011517318,0.0,66.7382930753514
24.771780492858404,0.0,66.84728066373972
25.149028664949196,0.0,66.94574131370317
25.528167171122092,0.0,67.02955675574765
25.90942649818361,0.0,67.09469802137608
26.292808124111936,0.0,67.14010928965527
26.678036289295488,0.0,67.16833050496814
27.064818431844497,0.0,67.18211724093408
27.45286214544588,0.0,67.18422468223082
27.841875023786535,0.0,67.17740840247778
28.23156458276504,0.0,67.16442366414103
28.621638338279954,0.0,67.14802596305158
29.011803806229867,0.0,67.13097056167558
29.40176928039659,0.0,67.11600502143492
29.79134200131117,0.0,67.10470089985648
30.180532470397445,0.0,67.09621504928724
30.56937631470821,0.0,67.08940794855653
30.957908927931253,0.0,67.08313976534035
31.346165937119366,0.0,67.07627097846803
31.734182891537007,0.0,67.0676618334039
32.12199534044862,0.0,67.05617273118898
32.50963875533034,0.0,67.0406639950759
32.897148763234945,0.0,67.01999587052903
33.28456254698172,0.0,66.99346235071204
33.67192359024425,0.0,66.96193264236678
34.05927701025094,0.0,66.926634167471
34.446667690865226,0.0,66.88879434800245
34.83414051595056,0.0,66.84964045036229
35.22174060273534,0.0,66.81039981873991
35.60951267950635,0.0,66.77229979732476
