5.130985822647900931e-311,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965903e-03,2.790505098309451707e-03,4.028018626330336950e-03,5.484826696476649728e-03,7.156540103407485996e-03,9.038175917200960002e-03,1.112419376380161841e-02,1.340853569184744312e-02,1.588466852062932547e-02,1.854562876463081156e-02,2.138406937692703333e-02,2.439230664781178934e-02,2.756238219739119352e-02,3.088604968708899209e-02,3.435494311890947838e-02,3.796051347993928404e-02,4.169410316682154588e-02,4.554703443100164423e-02,4.951058438081430702e-02,5.357608905172683844e-02,5.773493672078755523e-02,6.197861973363074511e-02,6.629877891364248377e-02,7.068717963475891486e-02,7.513582376625277393e-02,7.963691162198309470e-02,8.418286853803140513e-02,8.876637489284813776e-02,9.338038823998345839e-02,9.801813980988398345e-02,1.026730998934522188e-01,1.073392170063605516e-01,1.120104544872910779e-01,1.166812985429680621e-01,1.213464588709140257e-01,1.260009650817859317e-01,1.306401669575127933e-01,1.352596148578573687e-01,1.398552792678307288e-01,1.444233332927561952e-01,1.489602803374093232e-01,1.534628380435796025e-01,1.579280370663452282e-01,1.623531018760079880e-01,1.667355549506967793e-01,1.710731424634944486e-01,1.753637374817339223e-01,1.796055940720723831e-01,1.837970419283193046e-01,1.879366261458101373e-01,1.920231125680975648e-01,1.960553428471752957e-01,2.000324240298149703e-01,2.039535829593526750e-01,2.078181521179375824e-01,2.116256333466022543e-01,2.153755834819175985e-01,2.190677751609067248e-01,2.227020512649685036e-01,2.262782317113432862e-01,2.297964620914358658e-01,2.332567422008190450e-01,2.366592745839224410e-01,2.400042598726142562e-01,2.432920931692438560e-01,2.465230537520420317e-01
6.896551724137931806e-03,5.581070738414046530e-03,8.056121028584436322e-03,1.096976195338202585e-02,1.431321400041131453e-02,1.807650960644424307e-02,2.224856757186969083e-02,2.681727073125514740e-02,3.176955191381424654e-02,3.709148343487063404e-02,4.276837133581862932e-02,4.878484801178405855e-02,5.512497324177297736e-02,6.177232566160852090e-02,6.871010559684724572e-02,7.592122668886225334e-02,8.338840171118287736e-02,9.109424835436599754e-02,9.902134592388187051e-02,1.071523723909762749e-01,1.154700722955106229e-01,1.239574508315051532e-01,1.325978063914051985e-01,1.413746605499699160e-01,1.502720437496060379e-01,1.592742635133395090e-01,1.683663118433865735e-01,1.775334535557328564e-01,1.867616633800049941e-01,1.960373291364252146e-01,2.053475409208364022e-01,2.146799118267177786e-01,2.240226703221505633e-01,2.333646520275349245e-01,2.426952992165510026e-01,2.520046598655743542e-01,2.612833825068391347e-01,2.705227099468967000e-01,2.797144621889657290e-01,2.888510378396295097e-01,2.979253788150591498e-01,3.069309803411982007e-01,3.158618429890537871e-01,3.247124824887002714e-01,3.334778956399964134e-01,3.421535344705315951e-01,3.507353154989004129e-01,3.592195344506399213e-01,3.676029477397684264e-01,3.758826390404357842e-01,3.840560733527248471e-01,3.921210684382758771e-01,4.000757402037529165e-01,4.079185183026070582e-01,4.156481118249086282e-01,4.232634695104831590e-01,4.307638136515543059e-01,4.381485740951414631e-01,4.454174649378725426e-01,4.525701909629190611e-01,4.596069039759123065e-01,4.665277442347341985e-01,4.733330551012300824e-01,4.800233210789764948e-01,4.865991214807907639e-01,4.930611985098964922e-01
1.034482758620689814e-02,8.371757365503783993e-03,1.208439099517697249e-02,1.645491417548530441e-02,2.147015464395085269e-02,2.711515888682352812e-02,3.337330137035796757e-02,4.022639758398841026e-02,4.765486536795780770e-02,5.563779085141409841e-02,6.415313773008542164e-02,7.317785884471336710e-02,8.268803976473007578e-02,9.265905437055622917e-02,1.030657026574998275e-01,1.138823621424876892e-01,1.250830976859636234e-01,1.366418469146443992e-01,1.485324932059670366e-01,1.607290190325837975e-01,1.732056087159865587e-01,1.859367423077875059e-01,1.988973379699137956e-01,2.120627633717045990e-01,2.254089834141300985e-01,2.389125982946261884e-01,2.525509107029797473e-01,2.663019432203357351e-01,2.801446644904411198e-01,2.940586026457165381e-01,3.080245009060917916e-01,3.220236647908572558e-01,3.360384612307090180e-01,3.500521952643313450e-01,3.640489780242290863e-01,3.780138992170825607e-01,3.919329337548699832e-01,4.057929249133638838e-01,4.195816241363143351e-01,4.332875966188451389e-01,4.469002749717298495e-01,4.604098798959425642e-01,4.738074204355416930e-01,4.870846568820962896e-01,5.002340724323317556e-01,5.132488564847913493e-01,5.261228436164927524e-01,5.388505331565194290e-01,5.514269912401450480e-01,5.638478456611768497e-01,5.761093199170875812e-01,5.882081196218049701e-01,6.001414106571660856e-01,6.119068148675274044e-01,6.235024120378299672e-01,6.349266367597844463e-01,6.461783064644606167e-01,6.572565612134043667e-01,6.681608768019349220e-01,6.788910144409677772e-01,6.894469658663471279e-01,6.998291166698820120e-01,7.100379033353475533e-01,7.200740106737472113e-01,7.299383612334321425e-01,7.396320473333010126e-01
1.379310344827586361e-02,1.116262559217868176e-02,1.611291231908217395e-02,2.194039203586224326e-02,2.862749626343108478e-02,3.615428163159756236e-02,4.449857545805015191e-02,5.363613682764721557e-02,6.354082143444775288e-02,7.418477567121894989e-02,8.553860394362937380e-02,9.757158289999082190e-02,1.102518040646550679e-01,1.235464625085034296e-01,1.374219534276421850e-01,1.518441140196921113e-01,1.667783863637350705e-01,1.821900137840822276e-01,1.980441665379694960e-01,2.143062174462229130e-01,2.309417397165457464e-01,2.479166981488523935e-01,2.651976508562838841e-01,2.827517917827174765e-01,3.005470784358315051e-01,3.185523184331482405e-01,3.367372589296507290e-01,3.550726467611370341e-01,3.735302949707208220e-01,3.920831645603276572e-01,4.107053085922497404e-01,4.293719996990623677e-01,4.480596968627411636e-01,4.667460577432267499e-01,4.854099645556017584e-01,5.040315529039450793e-01,5.225920571410850313e-01,5.410739610769275121e-01,5.594609149740993326e-01,5.777376806082485938e-01,5.958901441260671117e-01,6.139052629078131096e-01,6.317710448525927225e-01,6.494764853929002602e-01,6.670115645606857768e-01,6.843671673245357301e-01,7.015350913095039775e-01,7.185079619273022633e-01,7.352791959251038234e-01,7.518429929607696183e-01,7.681942734827430508e-01,7.843286281628941703e-01,8.002423131526689160e-01,8.159321021401421126e-01,8.313954036273956127e-01,8.466301520032208927e-01,8.616347470008131060e-01,8.764080647732992446e-01,8.909494064883296538e-01,9.052584238191705435e-01,9.193351372732071480e-01,9.331799535266679380e-01,9.467935288762341361e-01,9.601767986814049305e-01,9.733309566834011939e-01,9.862574288785161958e-01
1.724137931034483082e-02,1.395373592998462066e-02,2.014176882484266032e-02,2.742630406170580223e-02,3.578537228899941053e-02,4.519403532240578308e-02,5.562456968098091620e-02,6.704666533074789270e-02,7.942764149337280810e-02,9.273266354420721391e-02,1.069250006889947147e-01,1.219662242653233725e-01,1.378165030214598408e-01,1.544347749016307114e-01,1.717790731095062973e-01,1.898066984786443423e-01,2.084744655604562347e-01,2.277389339656712419e-01,2.475566324882726710e-01,2.678842084119529843e-01,2.886786709181652921e-01,3.098975365480819977e-01,3.314989993921718114e-01,3.534420629406451186e-01,3.756866973404540677e-01,3.981939289511828295e-01,4.209259540841500669e-01,4.438462272816180443e-01,4.669195336678459429e-01,4.901120771281329280e-01,5.133913874572225700e-01,5.367265915358253592e-01,5.600882614157693951e-01,5.834485054849495311e-01,6.067809316084996629e-01,6.300606049895401961e-01,6.532641636195666290e-01,6.763697207568685199e-01,6.993567466718432213e-01,7.222062365348239643e-01,7.449005099860099843e-01,7.674232790119913661e-01,7.897594875268136860e-01,8.118954208536494077e-01,8.338185212834929860e-01,8.555173730213457839e-01,8.769816938387928751e-01,8.982022713973319972e-01,9.191708771999741456e-01,9.398802294930135304e-01,9.603239250473394328e-01,9.804964829273314919e-01,1.000393159033956314e+00,1.020009977395035294e+00,1.039343669505645051e+00,1.058391573675040442e+00,1.077151884633509749e+00,1.095622844659202011e+00,1.113803822273730981e+00,1.131694368268089779e+00,1.149294364553476333e+00,1.166604401502301158e+00,1.183625266369505047e+00,1.200358124236085899e+00,1.216804467933750411e+00,1.232966079725123176e+00
2.068965517241379629e-02,1.674514894677642945e-02,2.417104434157273454e-02,3.291275879254024900e-02,4.294391636293447972e-02,5.423457796034049372e-02,6.675146454365789295e-02,8.045819150144906118e-02,9.531553308748469400e-02,1.112816883149428532e-01,1.283125605967145033e-01,1.463620550039693158e-01,1.653823509189350505e-01,1.853242205407230336e-01,2.061372812627744466e-01,2.277703208707249904e-01,2.501715280196765145e-01,2.732888094897955034e-01,2.970699991484936908e-01,3.214631240763908826e-01,3.464166037196138026e-01,3.718794894921825245e-01,3.978016422936256902e-01,4.241338981232500305e-01,4.508282386896857452e-01,4.778379234935027364e-01,5.051176145183735589e-01,5.326234750914268234e-01,5.603132599147787607e-01,5.881464233356468174e-01,6.160840454417091383e-01,6.440890529779018658e-01,6.721261906298356958e-01,7.001619410825983270e-01,7.281646039966371831e-01,7.561043406659988531e-01,7.839530024370625627e-01,8.116844163934435752e-01,8.392739108448454832e-01,8.666986502346297749e-01,8.939373988517667069e-01,9.209705960827762050e-01,9.477802127870378346e-01,9.743497094684075988e-01,1.000664019024326334e+00,1.026709410877560735e+00,1.052473564811152507e+00,1.077945357559529249e+00,1.103114912135724657e+00,1.127973445912075379e+00,1.152513395866600732e+00,1.176727944602863118e+00,1.200611563650463509e+00,1.224159335497926770e+00,1.247367408530091204e+00,1.270232591068725103e+00,1.292752439491817951e+00,1.314925299319814611e+00,1.336750073027229035e+00,1.358226203984210789e+00,1.379353723013754696e+00,1.400133185973141403e+00,1.420565552334600357e+00,1.440652223583177793e+00,1.460394978005326028e+00,1.479795959893702051e+00
2.413793103448276176e-02,1.953692524110331452e-02,2.820082273733862110e-02,3.839986498696296158e-02,5.010326219988991275e-02,6.327606838455650251e-02,7.787943063966559776e-02,9.387091391517020378e-02,1.112047175552223904e-01,1.298320615788772781e-01,1.497015153102536911e-01,1.707592895901276497e-01,1.929496029815901403e-01,2.162150221993907606e-01,2.404967947906943848e-01,2.657351757910251799e-01,2.918697780842821610e-01,3.188398257154719251e-01,3.465844931260044226e-01,3.750431747223457180e-01,4.041557424990228631e-01,4.338627906567870673e-01,4.641058565987423168e-01,4.948276252177606360e-01,5.259721177702745276e-01,5.574848131465907075e-01,5.893128795125456287e-01,6.214051815011158997e-01,6.537124767765623012e-01,6.861874675728453221e-01,7.187847820567093704e-01,7.514612018064490417e-01,7.841755481904724157e-01,8.168887661246843068e-01,8.495638832599654577e-01,8.821660390214540737e-01,9.146624882001155310e-01,9.470225268360598081e-01,9.792175121693322826e-01,1.011220731592016975e+00,1.043007399903837396e+00,1.074554688554772541e+00,1.105841540774629150e+00,1.136848621840727214e+00,1.167558318146429963e+00,1.197954635897969355e+00,1.228023138506479262e+00,1.257750894700602196e+00,1.287126286423038835e+00,1.316139062109730196e+00,1.344780401325370578e+00,1.373042356317374812e+00,1.400918337568348049e+00,1.428402712255171014e+00,1.455490923024194583e+00,1.482179245331715300e+00,1.508464853817091944e+00,1.534345701973422349e+00,1.559820422331752665e+00,1.584888591807148694e+00,1.609550106508779610e+00,1.633805588025801558e+00,1.657656183677492567e+00,1.681103501805888634e+00,1.704149609566307788e+00,1.726796973354155051e+00
2.758620689655172722e-02,2.232912542480083168e-02,3.223118794838994439e-02,4.388773117900719722e-02,5.726354376273110752e-02,7.231866343363445304e-02,8.900867511640708774e-02,1.072850324607031586e-01,1.270954016362493000e-01,1.483840303796397642e-01,1.710921055149795256e-01,1.951581675690619022e-01,2.205184787590448725e-01,2.471074074851710434e-01,2.748578328877279153e-01,3.037015030502979163e-01,3.335694176929109855e-01,3.643921684501204017e-01,3.961002866019307511e-01,4.286245558001716138e-01,4.618962961559075486e-01,4.958476699221499029e-01,5.304119170083143597e-01,5.655235777783463869e-01,6.011187300010164547e-01,6.371351238741627121e-01,6.735123931598058222e-01,7.101921766784383694e-01,7.471182141095288332e-01,7.842364747943654235e-01,8.214951558507201934e-01,8.588448718606551679e-01,8.962386162705431314e-01,9.336316921897807042e-01,9.709819100211577458e-01,1.008249474231588838e+00,1.045396888827812010e+00,1.082389088788890730e+00,1.119193272068280010e+00,1.155778987093551535e+00,1.192117909249909236e+00,1.228183873564502315e+00,1.263952774782751698e+00,1.299402556399333442e+00,1.334513073357330271e+00,1.369265998686479247e+00,1.403644840439844277e+00,1.437634741611352407e+00,1.471222450950282035e+00,1.504396288595342135e+00,1.537145974835476769e+00,1.569462619598664066e+00,1.601338561706201036e+00,1.632767398300066786e+00,1.663743828541853098e+00,1.694263639100207941e+00,1.724323579218618674e+00,1.753921295321070328e+00,1.783055293813350151e+00,1.811724881710052637e+00,1.839930035122158136e+00,1.867671509840378663e+00,1.894950518917549287e+00,1.921768961291442812e+00,1.948129157289271607e+00,1.974033901199174990e+00
