# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.03762573650077539, 0.38323937228042987, 1.1, 1.1
0.07521233610311726, 0.7664771266969533, 1.1, 1.1
0.11276295749370938, 1.1497132632495703, 1.1, 1.1
0.1502809134415154, 1.5329475508148502, 1.1, 1.1
0.18776936263320818, 1.916180066433944, 1.1, 1.1
0.2252314637554933, 2.2994105789834314, 1.1, 1.1
0.2626706066184526, 2.6826390884633233, 1.1, 1.1
0.3000898728676407, 3.065865440791318, 1.1, 1.1
0.33749257527202137, 3.449089558926309, 1.1, 1.1
0.3748819495594074, 3.8323114428682628, 1.1, 1.1
0.4122610773753644, 4.215530938534922, 1.1, 1.1
0.44963334852997416, 4.5987479688851565, 1.1, 1.1
0.48700192170993134, 4.981962379836665, 1.1, 1.1
0.5243700326430597, 5.365174171389459, 1.1, 1.1
0.561740917057172, 5.7483831894612685, 1.1, 1.1
0.5991177336389629, 6.131589434052083, 1.1, 1.1
0.6365037951573962, 6.514792751079623, 1.1, 1.1
0.6739023373402846, 6.89799298646162, 1.1, 1.1
0.7113165188743227, 7.281190217239213, 1.1, 1.1
0.7487494984461944, 7.664384212288981, 1.1, 1.1
0.7862046658659924, 8.047574894569786, 1.1, 1.1
0.8236851798204112, 8.430762264081638, 1.1, 1.1
0.8611941989961347, 8.813946166742237, 1.1, 1.1
0.8987351132032557, 9.197126525510473, 1.1, 1.1
0.9363109270461779, 9.580303263345174, 1.1, 1.1
0.9739250303350269, 9.963476226164094, 1.1, 1.1
1.0115805817564645, 10.346645491008351, 1.1, 1.1
1.0492808170383143, 10.729810749713407, 1.1, 1.1
1.0870289719084112, 11.112972079320379, 1.1, 1.1
1.1248282820945787, 11.496129325747008, 1.1, 1.1
1.1626819833246298, 11.879282411952158, 1.1, 1.1
1.2005932342852481, 12.262431183853534, 1.1, 1.1
1.2385652707042685, 12.645575718492289, 1.1, 1.1
1.2766014053506434, 13.028715784745003, 1.1, 1.1
1.3147047969110675, 13.411851305570536, 1.1, 1.1
1.3528786811133648, 13.794982203927749, 1.1, 1.1
1.3911259084796481, 14.178108479816627, 1.1, 1.1
1.4294442448169131, 14.56123028731949, 1.1, 1.1
1.4678270645872327, 14.944348165724266, 1.1, 1.1
1.5062678963349483, 15.32746257727781, 1.1, 1.1
1.5447600374810146, 15.71057406126808, 1.1, 1.1
1.5832969395286332, 16.093683156983055, 1.1, 1.1
1.6218720539810276, 16.476790326669562, 1.1, 1.1
1.6604786782591305, 16.859896109615573, 1.1, 1.1
1.6991103409072836, 17.243000968067914, 1.1, 1.1
1.7377602623053123, 17.62610536427344, 1.1, 1.1
1.7764220480386874, 18.009209837520082, 1.1, 1.1
1.8150889955283525, 18.392314927095853, 1.1, 1.1
1.8537545562775202, 18.775421172288695, 1.1, 1.1
1.8924121047482738, 19.15852895830431, 1.1, 1.1
1.9310550154026755, 19.541638824430663, 1.1, 1.1
1.9696766627028195, 19.924751309955752, 1.1, 1.1
2.0082705751930363, 20.3078669541675, 1.1, 1.1
2.046830127335421, 20.690986142271637, 1.1, 1.1
2.0853486165509056, 21.074109490597262, 1.1, 1.1
2.1238194943427033, 21.457237384350073, 1.1, 1.1
2.162236212214027, 21.840370439859157, 1.1, 1.1
2.200592144626948, 22.223509119371386, 1.1, 1.1
2.2388806660435616, 22.60665388513354, 1.1, 1.1
2.277095227967059, 22.98980535347477, 1.1, 1.1
2.3152292819006632, 23.37296390960077, 1.1, 1.1
2.3532760482241777, 23.756130092799484, 1.1, 1.1
2.3912291325230846, 24.1393044423589, 1.1, 1.1
2.4290817551771977, 24.52248734348469, 1.1, 1.1
2.4668275217719997, 24.905679489547133, 1.1, 1.1
2.5044596526872827, 25.28888118871078, 1.1, 1.1
2.54197159942627, 25.67209313434585, 1.1, 1.1
2.5793568905333144, 26.055315634616914, 1.1, 1.1
2.616608746388209, 26.438549305853094, 1.1, 1.1
2.6537206955353168, 26.821794687342333, 1.1, 1.1
2.6906860353955597, 27.205052164290347, 1.1, 1.1
2.727498294513312, 27.588322353026246, 1.1, 1.1
2.764151078474045, 27.97160571579685, 1.1, 1.1
2.800643308701831, 28.354902252602173, 1.1, 1.1
2.836977681636515, 28.738211809359914, 1.1, 1.1
2.873157201882511, 29.121534231987813, 1.1, 1.1
2.909185028126503, 29.504869289362457, 1.1, 1.1
2.9450640108906043, 29.888216673319288, 1.1, 1.1
2.980797077738111, 30.271576306817153, 1.1, 1.1
3.0163873873556963, 30.654947881691527, 1.1, 1.1
3.051837867306613, 31.038331243860092, 1.1, 1.1
3.087151445154158, 31.42172608515833, 1.1, 1.1
3.122331125502724, 31.805132328545085, 1.1, 1.1
