# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
-0.21094879810209616, 0.3350536353105793, 1.1, 1.1
-0.42178979638644637, 0.6701738831462957, 1.1, 1.1
-0.632528222470951, 1.0053574960475578, 1.1, 1.1
-0.843169224767194, 1.3406012265547738, 1.1, 1.1
-1.0537181100994026, 1.675901827208289, 1.1, 1.1
-1.2641801852918253, 2.0112559713421856, 1.1, 1.1
-1.4745605987560249, 2.346660490703177, 1.1, 1.1
-1.6848645781099225, 2.6821119794190187, 1.1, 1.1
-1.8950974301777563, 3.0176073484427306, 1.1, 1.1
-2.1052644617837535, 3.353143271108415, 1.1, 1.1
-2.3153707421331604, 3.6887164207500907, 1.1, 1.1
-2.525421578050225, 4.02432370832082, 1.1, 1.1
-2.735422197152849, 4.359961648742009, 1.1, 1.1
-2.9453779854716062, 4.695627232173027, 1.1, 1.1
-3.155293933005406, 5.0313169735353, 1.1, 1.1
-3.3651755049911403, 5.36702778378185, 1.1, 1.1
-3.575027849840404, 5.7027563362467575, 1.1, 1.1
-3.7848561159647587, 6.038499304264084, 1.1, 1.1
-3.994665689394781, 6.374253598786869, 1.1, 1.1
-4.204461797748371, 6.710015813942848, 1.1, 1.1
-4.414249589437111, 7.045782702272407, 1.1, 1.1
-4.624034371285242, 7.381551095522262, 1.1, 1.1
-4.833821370910661, 7.71731774623284, 1.1, 1.1
-5.043615815931291, 8.053079248531814, 1.1, 1.1
-5.253422933965022, 8.38883243416596, 1.1, 1.1
-5.463248031836091, 8.724574055675646, 1.1, 1.1
-5.6730963371624314, 9.060300865601235, 1.1, 1.1
-5.882972998355594, 9.396009537276832, 1.1, 1.1
-6.092883322239817, 9.731696902449153, 1.1, 1.1
-6.302832536433022, 10.067359634452234, 1.1, 1.1
-6.512825947759447, 10.402994485826465, 1.1, 1.1
-6.722868625424317, 10.7385982883186, 1.1, 1.1
-6.932966034664556, 11.074167636056334, 1.1, 1.1
-7.143123244685398, 11.40969936078642, 1.1, 1.1
-7.353345562311073, 11.745190215049204, 1.1, 1.1
-7.563638215159512, 12.08063687217879, 1.1, 1.1
-7.77400651005493, 12.416036084715566, 1.1, 1.1
-7.984455516202586, 12.751384684406222, 1.1, 1.1
-8.194988718681072, 13.086680611886157, 1.1, 1.1
-8.405600177015506, 13.421927827471967, 1.1, 1.1
-8.616281020096695, 13.75713211322587, 1.1, 1.1
-8.827022614434485, 14.092299409622743, 1.1, 1.1
-9.037816326538668, 14.427435340312192, 1.1, 1.1
-9.248653285300094, 14.762545766562765, 1.1, 1.1
-9.459524857228567, 15.097636470436681, 1.1, 1.1
-9.67042240883391, 15.43271331320251, 1.1, 1.1
-9.881337069006952, 15.76778207692247, 1.1, 1.1
-10.092260204257508, 16.1028484644525, 1.1, 1.1
-10.303183022682724, 16.43791833706112, 1.1, 1.1
-10.514096969998784, 16.7729975560169, 1.1, 1.1
-10.724993175096484, 17.10809182417576, 1.1, 1.1
-10.935862925279324, 17.44320692359989, 1.1, 1.1
-11.146697587057112, 17.77834871555791, 1.1, 1.1
-11.357488447733358, 18.11352298211201, 1.1, 1.1
-11.5682267154052, 18.448735505324436, 1.1, 1.1
-11.778903756582467, 18.783992067257387, 1.1, 1.1
-11.989510700155973, 19.11929844997314, 1.1, 1.1
-12.200039071048215, 19.454660593946556, 1.1, 1.1
-12.410479918943675, 19.79008412282722, 1.1, 1.1
-12.620824610352189, 20.125574818677375, 1.1, 1.1
-12.83103488861542, 20.46115272069896, 1.1, 1.1
-13.040930242502915, 20.79690495585712, 1.1, 1.1
-13.250287547777635, 21.1329390863506, 1.1, 1.1
-13.458883838615236, 21.469362674378146, 1.1, 1.1
-13.666495990778655, 21.8062832029322, 1.1, 1.1
-13.872910463997037, 22.143803640244244, 1.1, 1.1
-14.078452321056599, 22.481771830950667, 1.1, 1.1
-14.284268232024628, 22.81964608294741, 1.1, 1.1
-14.491574172508836, 23.156852071121723, 1.1, 1.1
-14.701585880497918, 23.49281539115447, 1.1, 1.1
-14.915519093980627, 23.826961717932836, 1.1, 1.1
-15.133350605501693, 24.159347921603185, 1.1, 1.1
-15.343888164328432, 24.495720421546633, 1.1, 1.1
-15.53002161863841, 24.844840150931123, 1.1, 1.1
-15.673114669005614, 25.21281708620133, 1.1, 1.1
-15.747488543413608, 25.59294569850284, 1.1, 1.1
-15.725395917281407, 25.97469194172124, 1.1, 1.1
-15.594677905801513, 26.347107599832526, 1.1, 1.1
-15.383225038603042, 26.69818340879024, 1.1, 1.1
-15.124340568419882, 27.01471377211049, 1.1, 1.1
-14.808649713011711, 27.229665895847067, 1.1, 1.1
-14.436623274815501, 27.226593403025365, 1.1, 1.1
-14.062432285980426, 27.124882651248406, 1.1, 1.1
-13.692946945325033, 26.99718430196682, 1.1, 1.1
-13.327107788953477, 26.849882068708443, 1.1, 1.1
-12.963855194557262, 26.689359268969465, 1.1, 1.1
-12.602129698240574, 26.521999457865032, 1.1, 1.1
-12.240881736899054, 26.354117360207894, 1.1, 1.1
-11.879478055908972, 26.189204945553644, 1.1, 1.1
-11.517838577668739, 26.027000833006884, 1.1, 1.1
-11.155921402028794, 25.86698384490357, 1.1, 1.1
-10.793684866458511, 25.708632803579633, 1.1, 1.1
-10.431086991601996, 25.551426531371032, 1.1, 1.1
-10.068100055243061, 25.394866820449906, 1.1, 1.1
-9.704802075618648, 25.238630350569384, 1.1, 1.1
-9.341319941272525, 25.082473879084105, 1.1, 1.1
-8.977780857573734, 24.926154796999384, 1.1, 1.1
-8.614311792272378, 24.76943041611419, 1.1, 1.1
-8.251039871531173, 24.61205796902121, 1.1, 1.1
-7.888092142306537, 24.45379484672573, 1.1, 1.1
-7.525595809967554, 24.294398281820378, 1.1, 1.1
-7.163678000676941, 24.133625665310507, 1.1, 1.1
-6.802465682184789, 23.971234229788738, 1.1, 1.1
-6.442085980653835, 23.806981366260413, 1.1, 1.1
-6.0826517651070615, 23.640658366040892, 1.1, 1.1
-5.724216579024869, 23.472196557240398, 1.1, 1.1
-5.366819154303555, 23.301563148437516, 1.1, 1.1
-5.010497985220436, 23.12872534821081, 1.1, 1.1
-4.655291724465501, 22.95365044434522, 1.1, 1.1
-4.3012389455223845, 22.77630548700666, 1.1, 1.1
-3.9483782218747496, 22.596657843186367, 1.1, 1.1
-3.5967481270062285, 22.41467456305028, 1.1, 1.1
-3.246387392813139, 22.230323013589633, 1.1, 1.1
-2.897334434366459, 22.043570244970343, 1.1, 1.1
-2.5496279043561803, 21.854383624183654, 1.1, 1.1
-2.203306455472283, 21.6627302013955, 1.1, 1.1
-1.8584085819920615, 21.468577343597097, 1.1, 1.1
-1.5149729366055176, 21.2718921009544, 1.1, 1.1
-1.1730380927962836, 21.07264176125231, 1.1, 1.1
-0.8326427032543502, 20.870793533069406, 1.1, 1.1
-0.4938252622570229, 20.666314704190608, 1.1, 1.1
-0.1566243432879656, 20.459172324781825, 1.1, 1.1
0.17892132175653555, 20.249333682627995, 1.1, 1.1
0.5127732385991436, 20.03676590710136, 1.1, 1.1
0.8448928337562155, 19.821436365193136, 1.1, 1.1
1.1752426426327585, 19.603314166433908, 1.1, 1.1
1.503832724432918, 19.38245071573308, 1.1, 1.1
1.8307364242200574, 19.159006564325487, 1.1, 1.1
2.156031443405804, 18.933149788047448, 1.1, 1.1
2.4797952457827717, 18.705048541941636, 1.1, 1.1
2.802105532762587, 18.474870822638085, 1.1, 1.1
3.123039926550528, 18.24278478517947, 1.1, 1.1
3.442676128558223, 18.008958505402106, 1.1, 1.1
3.761091681784611, 17.77355997993606, 1.1, 1.1
4.078364208434993, 17.536757443030297, 1.1, 1.1
4.394571409920985, 17.298718891314824, 1.1, 1.1
4.709791462892195, 17.059612796657692, 1.1, 1.1
5.024236561111839, 16.819678679006607, 1.1, 1.1
5.3384252684350475, 16.579319144146737, 1.1, 1.1
5.652886683159081, 16.338925708976817, 1.1, 1.1
5.9668459297386995, 16.097526749423118, 1.1, 1.1
6.277797474276139, 15.852340776727402, 1.1, 1.1
6.583237367000226, 15.600600480064884, 1.1, 1.1
6.882537026460826, 15.341690980680841, 1.1, 1.1
7.176542376282882, 15.076690197546426, 1.1, 1.1
7.466115339770423, 14.806698940262736, 1.1, 1.1
7.751935903283003, 14.532645823865263, 1.1, 1.1
8.034597718278413, 14.255374395789016, 1.1, 1.1
8.314557488466523, 13.975484485585664, 1.1, 1.1
8.592091881564768, 13.693252919385273, 1.1, 1.1
8.86746473386477, 13.408934424751319, 1.1, 1.1
9.140940119277175, 13.122783729247274, 1.1, 1.1
9.412782111712623, 12.835055322817615, 1.1, 1.1
9.683254785081749, 12.546004012232144, 1.1, 1.1
9.952621975676198, 12.255884445847988, 1.1, 1.1
10.221147836612946, 11.964951192815969, 1.1, 1.1
10.489096441802609, 11.673459059905888, 1.1, 1.1
10.756731706743189, 11.381662695474896, 1.1, 1.1
11.024317309313647, 11.089816351848443, 1.1, 1.1
11.292035820109072, 10.798096421527752, 1.1, 1.1
11.55988462532052, 10.506501478798835, 1.1, 1.1
11.827835685906482, 10.215005464778486, 1.1, 1.1
12.09586064600012, 9.923582162170865, 1.1, 1.1
12.363931466559956, 9.632205512092721, 1.1, 1.1
12.632019950131802, 9.340849455660894, 1.1, 1.1
12.900097740848846, 9.049487854785827, 1.1, 1.1
13.168136878875911, 8.758094650584335, 1.1, 1.1
13.436109008346161, 8.466643625760515, 1.1, 1.1
13.703986011011766, 8.175108879843858, 1.1, 1.1
13.971740085450234, 7.883464433157484, 1.1, 1.1
14.23935855864843, 7.591698404751623, 1.1, 1.1
14.50684887600159, 7.299817210339134, 1.1, 1.1
14.774219670999866, 7.0078282953152025, 1.1, 1.1
15.041479973165105, 6.715739342694087, 1.1, 1.1
15.308638415987492, 6.42355787707726, 1.1, 1.1
15.57570379136986, 6.131291502272608, 1.1, 1.1
