# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.1, 1.1
0.07216550349902111, -0.31881779600660176, 1.1, 1.1
0.14420122339812508, -0.6376376198819524, 1.1, 1.1
0.21558665158011223, -0.9565719202189215, 1.1, 1.1
0.2855491046366109, -1.2757883559724423, 1.1, 1.1
0.3533134787997697, -1.5954550440032909, 1.1, 1.1
0.41810453947151405, -1.9157400357571275, 1.1, 1.1
0.4791471828839926, -2.236811513509848, 1.1, 1.1
0.5356663052693703, -2.5588374632919924, 1.1, 1.1
0.5870094562115133, -2.8819415196821074, 1.1, 1.1
0.6331212945181343, -3.2060307932084795, 1.1, 1.1
0.6741272863911651, -3.5309465867877448, 1.1, 1.1
0.7101531596930334, -3.856530268751657, 1.1, 1.1
0.7413245768710301, -4.182623272847092, 1.1, 1.1
0.7677671349573273, -4.5090668365755695, 1.1, 1.1
0.7896066272294716, -4.835702524514204, 1.1, 1.1
0.8069797058750848, -5.162406898329807, 1.1, 1.1
0.8200530486222593, -5.48915065204821, 1.1, 1.1
0.8289981739180794, -5.815919983078896, 1.1, 1.1
0.8339864693793577, -6.142701023416224, 1.1, 1.1
0.8351894534531785, -6.469479905054564, 1.1, 1.1
0.8327785137563543, -6.796242759988277, 1.1, 1.1
0.8269252995661927, -7.122975851041969, 1.1, 1.1
0.8178011330844025, -7.4496652447948835, 1.1, 1.1
0.8055775327580521, -7.776297138656503, 1.1, 1.1
0.7904259516190735, -8.102857599206075, 1.1, 1.1
0.7725179735296546, -8.429332954683318, 1.1, 1.1
0.7520249206915206, -8.755709206252364, 1.1, 1.1
0.7291183769668432, -9.081972551322687, 1.1, 1.1
0.7039711036899822, -9.408109710624753, 1.1, 1.1
0.6767824207344051, -9.734117544232745, 1.1, 1.1
0.6477750011717546, -10.060002201168036, 1.1, 1.1
0.6171726301306767, -10.38577009211247, 1.1, 1.1
0.585198961909659, -10.71142762774791, 1.1, 1.1
0.5520775853920046, -11.036981153341074, 1.1, 1.1
0.5180321548761522, -11.362437210404059, 1.1, 1.1
0.4832863900756769, -11.687802078788476, 1.1, 1.1
0.4480640107041374, -12.013082234591295, 1.1, 1.1
0.41258854022973307, -12.338284088494365, 1.1, 1.1
0.37708369836603883, -12.663414051179538, 1.1, 1.1
0.34177313941147747, -12.988478533328667, 1.1, 1.1
0.30688058307965627, -13.313484011038721, 1.1, 1.1
0.2726296182538458, -13.638436764161305, 1.1, 1.1
0.23889746075210513, -13.963346081643598, 1.1, 1.1
0.20392843414390943, -14.288233746720865, 1.1, 1.1
0.16548651876579487, -14.613125532950749, 1.1, 1.1
0.1214613574015565, -14.93805244710057, 1.1, 1.1
0.07663584203281891, -15.263331817921937, 1.1, 1.1
0.04610915628666224, -15.589709770284125, 1.1, 1.1
0.04582054477313685, -15.917959053010627, 1.1, 1.1
0.08890726081257132, -16.24485352316764, 1.1, 1.1
0.18125254413561473, -16.556814048293, 1.1, 1.1
0.3275812635115968, -16.838608128743136, 1.1, 1.1
0.5319988065146873, -17.075746184402846, 1.1, 1.1
0.7875255759874855, -17.267033473503542, 1.1, 1.1
1.0776128546382986, -17.422751944752278, 1.1, 1.1
1.3854977560695219, -17.553540190095383, 1.1, 1.1
1.6993633657615836, -17.669034053090538, 1.1, 1.1
2.014511765974997, -17.777425992652184, 1.1, 1.1
2.3267976004967235, -17.886796477007753, 1.1, 1.1
2.6320755131137075, -18.005225908969553, 1.1, 1.1
2.926199951367551, -18.14079475676501, 1.1, 1.1
3.2050256898754554, -18.301583554036668, 1.1, 1.1
3.4643303134119288, -18.495275830058187, 1.1, 1.1
3.6985655076654633, -18.722720738514294, 1.1, 1.1
3.9010654063986077, -18.979006650465433, 1.1, 1.1
4.065129015454033, -19.259041587483644, 1.1, 1.1
4.1840555369197405, -19.557733701971227, 1.1, 1.1
4.251144107468623, -19.86999108091534, 1.1, 1.1
4.259693798358457, -20.190721942133404, 1.1, 1.1
4.204116653714415, -20.51409099517839, 1.1, 1.1
4.0877131934627915, -20.828326854454893, 1.1, 1.1
