0.000000000000000000e+00,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965903e-03,2.785353655832998546e-03,4.017293771769745239e-03,5.464960375609301084e-03,7.122755426367734233e-03,8.984356595195199316e-03,1.104277606093031355e-02,1.329042364494389776e-02,1.571917661121354989e-02,1.832043538916962658e-02,2.108522205315143186e-02,2.400422444770020786e-02,2.706788104430629671e-02,3.026644799814656728e-02,3.359006684058928049e-02,3.702882910596595051e-02,4.057283807965592071e-02,4.421226583797512738e-02,4.793740639508306534e-02,5.173872399271348121e-02,5.560689672601848432e-02,5.953285500193779972e-02,6.350781491948952195e-02,6.752330714568746672e-02,7.157120051486720591e-02,7.564372148526023187e-02,7.973346877338870209e-02,8.383342416848571510e-02,8.793695952582047948e-02,9.203784011075848148e-02,9.613022520258272807e-02,1.002086626928730129e-01,1.042680931459148141e-01,1.083038276381317055e-01,1.123115517099299299e-01,1.162873087014902607e-01,1.202274887552126914e-01,1.241288143729189913e-01,1.279883314591447330e-01,1.318033861358461900e-01,1.355716172351819071e-01,1.392909396816973400e-01,1.429595263700615126e-01,1.465757952633133521e-01,1.501383927668005491e-01,1.536461786218125403e-01,1.570982190927245059e-01,1.604937654818543447e-01,1.638322297793826376e-01,1.671131975409254067e-01,1.703363936395783651e-01,1.735016813438793881e-01,1.766090464930926418e-01,1.796585916826664298e-01,1.826505082294034854e-01,1.855850980141190432e-01,1.884627395170578035e-01,1.912838866176663211e-01,1.940490600561101953e-01,1.967588429617666002e-01,1.994138679553641713e-01,2.020148190458407600e-01,2.045624190665447650e-01,2.070574279243152516e-01,2.095006328166869880e-01,2.118928496370699466e-01
6.896551724137931806e-03,5.570771373185672004e-03,8.034678547328010997e-03,1.093004235335228759e-02,1.424566609384123571e-02,1.796890447633696028e-02,2.208578105070605965e-02,2.658111473998414284e-02,3.143865371857698654e-02,3.664121439559697019e-02,4.217082351716500144e-02,4.800886120029519005e-02,5.413620318361000994e-02,6.053336083408789037e-02,6.718061412329656701e-02,7.405814428701304464e-02,8.114616568484009362e-02,8.842500856805590725e-02,9.587526340742835718e-02,1.034778559511295992e-01,1.112141406661096565e-01,1.190659751086636242e-01,1.270157893035263330e-01,1.350466420268691126e-01,1.431422656533098414e-01,1.512871112524569184e-01,1.594663731792125838e-01,1.676660123399439095e-01,1.758727677420332258e-01,1.840741669526438085e-01,1.922585245090429606e-01,2.004149374347856949e-01,2.085332747092482064e-01,2.166041609586949468e-01,2.246189689713796456e-01,2.325697755634981156e-01,2.404493612843936756e-01,2.482511713536312836e-01,2.559692903658168373e-01,2.635984166694582131e-01,2.711338181506802170e-01,2.785713295964139524e-01,2.859072927090173799e-01,2.931385466984685606e-01,3.002623824247661610e-01,3.072765235037278608e-01,3.141790993129185416e-01,3.209686024321236619e-01,3.276438770262212197e-01,3.342040837173115286e-01,3.406486791819767213e-01,3.469773894371168677e-01,3.531901878506667480e-01,3.592872725612003548e-01,3.652690541763699006e-01,3.711360973777623196e-01,3.768892252634210571e-01,3.825292882232795844e-01,3.880573489400067633e-01,3.934745784926447776e-01,3.987822475521585197e-01,4.039817230990718766e-01,4.090744532145638157e-01,4.140619686944511657e-01,4.189458321410621799e-01,4.237276869170796267e-01
1.034482758620689814e-02,8.356317193967323365e-03,1.205224534094415101e-02,1.639536758654507043e-02,2.136888731094659793e-02,2.695383494102486510e-02,3.312924394821412100e-02,3.987234075679460532e-02,4.715874552626239669e-02,5.496268065238633233e-02,6.325718416373611597e-02,7.201432261957523007e-02,8.120540796141524631e-02,9.080120332163289787e-02,1.007721277698324647e-01,1.110884496884670530e-01,1.217204726694306322e-01,1.326387056306889134e-01,1.438140207717111263e-01,1.552178036693455110e-01,1.668220785575189047e-01,1.785996277891931105e-01,1.905240816947113836e-01,2.025700276221099050e-01,2.147130582719306569e-01,2.269298378173619790e-01,2.391981507290042164e-01,2.514969284057102517e-01,2.638062708530836131e-01,2.761074670368749984e-01,2.883829737697052864e-01,3.006164317664263286e-01,3.127926534026029826e-01,3.248975149863032597e-01,3.369181170177972806e-01,3.488425583746743164e-01,3.606600039321029572e-01,3.723606121926011370e-01,3.839355069276736421e-01,3.953767281194666694e-01,4.066771875005913972e-01,4.178306213443851447e-01,4.288315493387725996e-01,4.396752177836920072e-01,4.503575813672591743e-01,4.608752069267001428e-01,4.712253008923554809e-01,4.814055999137351050e-01,4.914143734020440801e-01,5.012503715370678625e-01,5.109127782127929063e-01,5.204011833119007724e-01,5.297155566938961391e-01,5.388562006203977406e-01,5.478237305583155692e-01,5.566190339428590539e-01,5.652432589119759099e-01,5.736977817260315859e-01,5.819841715119996595e-01,5.901041868856065076e-01,5.980597437162490371e-01,6.058528995428213992e-01,6.134858353978037693e-01,6.209608392533210175e-01,6.282803086188989417e-01,6.354466325790801839e-01
1.379310344827586361e-02,1.114205519341549162e-02,1.607008517677332993e-02,2.186105768994314053e-02,2.849257437534106346e-02,3.593933932615293869e-02,4.417339305561514273e-02,5.316436918570921488e-02,6.287975533694653563e-02,7.328517783165336419e-02,8.434468241248596621e-02,9.602102103817289347e-02,1.082759362990300817e-01,1.210704402827414011e-01,1.343650815427631373e-01,1.481202226163023661e-01,1.622962482048119215e-01,1.768538370051848108e-01,1.917541292054499302e-01,2.069589748351012837e-01,2.224310566761369123e-01,2.381340700506918984e-01,2.540328513949992040e-01,2.700934935867690956e-01,2.862834411668841450e-01,3.025715675763551715e-01,3.189282343478719306e-01,3.353253355189882989e-01,3.517363233863163297e-01,3.681362265415261126e-01,3.845016473161501080e-01,4.008107529874097019e-01,4.170432577253496698e-01,4.331803913239933856e-01,4.492048646356027741e-01,4.651008212560898136e-01,4.808538074215915614e-01,4.964506842159969735e-01,5.118796171790824800e-01,5.271299817389275555e-01,5.421923216474828777e-01,5.570582816486734368e-01,5.717205498599956526e-01,5.861727924637656351e-01,6.004096025615960341e-01,6.144264256635835197e-01,6.282195179176580657e-01,6.417858789954751231e-01,6.551232029533358148e-01,6.682298225937466363e-01,6.811046606364518086e-01,6.937471838573143756e-01,7.061573565609389203e-01,7.183355902495803802e-01,7.302827126963060689e-01,7.419999201225500052e-01,7.534887735913439188e-01,7.647510830469986809e-01,7.757889746474376791e-01,7.866048052418042058e-01,7.972011384338364426e-01,8.075807280941511568e-01,8.177465156255103729e-01,8.277015082841789884e-01,8.374489410159617897e-01,8.469920865226812090e-01
1.724137931034483082e-02,1.392804945876597623e-02,2.008828910976208013e-02,2.732723434629934223e-02,3.561688262807416461e-02,4.492560893218918577e-02,5.521845943645713184e-02,6.645746768052473996e-02,7.860198926611995651e-02,9.160904967826624667e-02,1.054336988563206040e-01,1.200293689443377304e-01,1.353482296058410028e-01,1.513415366698575848e-01,1.679599697636078304e-01,1.851539578508415440e-01,2.028739820682212425e-01,2.210708660389322511e-01,2.396960387729309139e-01,2.587017769927704158e-01,2.780414222812326863e-01,2.976695738767420329e-01,3.175422565828422972e-01,3.376170641770129821e-01,3.578532789570844086e-01,3.782119684405726434e-01,3.986560598906628283e-01,4.191503954943321397e-01,4.396617661146782208e-01,4.601589308919038501e-01,4.806126192115413587e-01,5.009955142428121899e-01,5.212822370683337647e-01,5.414493025160908024e-01,5.614750772568593007e-01,5.813397393695802773e-01,6.010251404345335891e-01,6.205149390910350560e-01,6.397942637628518670e-01,6.588498368130921712e-01,6.776698297995923381e-01,6.962437932539967678e-01,7.145625818022787179e-01,7.326182756753624181e-01,7.504041205225385758e-01,7.679144226826093433e-01,7.851445023260280598e-01,8.020906215091463398e-01,8.187499005300004074e-01,8.351202712043342968e-01,8.512003945629055268e-01,8.669896169450611589e-01,8.824879058133200393e-01,8.976957942518697386e-01,9.126143331123870439e-01,9.272450407248103987e-01,9.415898585910652541e-01,9.556511032117677162e-01,9.694314377502272206e-01,9.829338228927573251e-01,9.961614882189829823e-01,1.009117908128104979e+00,1.021806720630657805e+00,1.034231806360415451e+00,1.046397150281341837e+00,1.058306885791713947e+00
2.068965517241379629e-02,1.671436410192619557e-02,2.410694822600090159e-02,3.279401927826945673e-02,4.274196744220298133e-02,5.391283540759582438e-02,6.626467028372159951e-02,7.975190376426261052e-02,9.432575352705541150e-02,1.099346402776388149e-01,1.265246128232095368e-01,1.440397787653289741e-01,1.624227218049977828e-01,1.816149587396333753e-01,2.015572641049235558e-01,2.221901461253202037e-01,2.434541635433896678e-01,2.652902839512541466e-01,2.876401992061939916e-01,3.104466174349551633e-01,3.336535210209591318e-01,3.572064006271425396e-01,3.810524550649832531e-01,4.051407642429307177e-01,4.294224335155196748e-01,4.538507062910968060e-01,4.783810612644833204e-01,5.029712708181834913e-01,5.275814474777095198e-01,5.521740649958680747e-01,5.767139613851492985e-01,6.011683238812238761e-01,6.255066615177945488e-01,6.497007598963190356e-01,6.737246300298225243e-01,6.975544417236230199e-01,7.211684530889740374e-01,7.445469895418134199e-01,7.676721012860105997e-01,7.905279704939188745e-01,8.131003404164866000e-01,8.353766628396450677e-01,8.573459570228504356e-01,8.789987173458498892e-01,9.003268357726781357e-01,9.213234854383886008e-01,9.419830607702349701e-01,9.623010794207648155e-01,9.822741020892948871e-01,1.001899655954984203e+00,1.021176179148387542e+00,1.040102826698798610e+00,1.058679677555650622e+00,1.076907342960947700e+00,1.094787112892693148e+00,1.112320843325242281e+00,1.129510887869073832e+00,1.146360043975959808e+00,1.162871547212829038e+00,1.179048976170615548e+00,1.194896233149358222e+00,1.210417505180879427e+00,1.225617230483787123e+00,1.240500051667351444e+00,1.255070791975597455e+00,1.269334453104866034e+00
2.413793103448276176e-02,1.950106325807202806e-02,2.812615359665363024e-02,3.826153425205749276e-02,4.986798433386110257e-02,6.290121006002499793e-02,7.731225534920560527e-02,9.304794524288523272e-02,1.100513542326442551e-01,1.282622927756152942e-01,1.476178038243046997e-01,1.680526645203454517e-01,1.894998772007236709e-01,2.118911674309325310e-01,2.351574490350279434e-01,2.592292749450585410e-01,2.840372819910806368e-01,3.095125621074320543e-01,3.355870604135691160e-01,3.621939026770956138e-01,3.892676985631377540e-01,4.167448135297375233e-01,4.445636034394278013e-01,4.726646178534898435e-01,5.009907620042940435e-01,5.294874461197865978e-01,5.581026705138030231e-01,5.867871218450843029e-01,6.154942128669917967e-01,6.441801087097335232e-01,6.728037487819025220e-01,7.013267910546202577e-01,7.297136220003923590e-01,7.579312758834694241e-01,7.859493934267786086e-01,8.137401489446158820e-01,8.412781115378394903e-01,8.685402641857272732e-01,8.955057968876655172e-01,9.221560790891221160e-01,9.484744980182632235e-01,9.744464275643562878e-01,1.000059008186859222e+00,1.025301209029746641e+00,1.050163510551806345e+00,1.074637978617304146e+00,1.098718083552714386e+00,1.122398602846913063e+00,1.145675545130497852e+00,1.168546047978691549e+00,1.191008283369456411e+00,1.213061377249785577e+00,1.234705369754918403e+00,1.255940989831824117e+00,1.276769843433432694e+00,1.297194093494753675e+00,1.317216527887618671e+00,1.336840462932709306e+00,1.356069689556174129e+00,1.374908449483218664e+00,1.393361307914258385e+00,1.411433211785503294e+00,1.429129361392854403e+00,1.446455223077677488e+00,1.463416408992399775e+00,1.480018973929255299e+00
2.758620689655172722e-02,2.228821110267379182e-02,3.214599654898771947e-02,4.372990108667979686e-02,5.699508878228409098e-02,7.189092457852046258e-02,8.836144398615931872e-02,1.063458601844682189e-01,1.257790984563428027e-01,1.465923520102952460e-01,1.687136519052387651e-01,1.920684348679758124e-01,2.165801133512140209e-01,2.421706318735728225e-01,2.687610068652018236e-01,2.962718438237986751e-01,3.246238266938701322e-01,3.537381758946390731e-01,3.835370714801384362e-01,4.139440395133550110e-01,4.448842992311785594e-01,4.762850751276168082e-01,5.080758591172415128e-01,5.401886494243234305e-01,5.725581317869348208e-01,6.051218514568651452e-01,6.378203190362961017e-01,6.705971341257362939e-01,7.033988721248813913e-01,7.361755578846777004e-01,7.688800532927025921e-01,8.014685267387893219e-01,8.339002065903069472e-01,8.661373670065312114e-01,8.981452562502750814e-01,9.298919886500406351e-01,9.613485383406855656e-01,9.924884870050471042e-01,1.023288044942072705e+00,1.053725878817590500e+00,1.083783025315947279e+00,1.113442664350960509e+00,1.142690188159015241e+00,1.171512899661537821e+00,1.199899978641263409e+00,1.227842364256287677e+00,1.255332561740409636e+00,1.282364667986672035e+00,1.308934121956973451e+00,1.335037683303955891e+00,1.360673292676919388e+00,1.385839997815051738e+00,1.410537839261013282e+00,1.434767785235969040e+00,1.458531627955741872e+00,1.481831916292853935e+00,1.504671890051487271e+00,1.527055381995043426e+00,1.548986791371915528e+00,1.570470983761454775e+00,1.591513270865955398e+00,1.612119342410366585e+00,1.632295191754881136e+00,1.652047132651416117e+00,1.671381805372769147e+00,1.690305634436857440e+00
