1.390655909732608917e-309,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.551893251538709523e-03,3.686029846940406651e-03,5.023069704340633358e-03,6.559921492567678293e-03,8.293060843817735839e-03,1.021855020096220680e-02,1.233206077606133905e-02,1.462889625255111084e-02,1.710401807842071645e-02,1.975207207425467779e-02,2.256741365600991450e-02,2.554414871791206923e-02,2.867613784703066521e-02,3.195705075613582830e-02,3.538038287499207374e-02,3.893948784171900879e-02,4.262760502451509725e-02,4.643789025659969538e-02,5.036344116578017616e-02,5.439732495990552696e-02,5.853260379334519758e-02,6.276235932359042202e-02,6.707971538134724354e-02,7.147786039265802138e-02,7.595006687301514292e-02,8.048971053931176789e-02,8.509028731124322620e-02,8.974542887969703953e-02,9.444891704108221431e-02,9.919469536555609868e-02,1.039768809282193701e-01,1.087897740299852700e-01,1.136278625268957454e-01,1.184858358311465243e-01,1.233585827488001552e-01,1.282411990576062255e-01,1.331289900112995750e-01,1.380174710463635823e-01,1.429023696891130735e-01,1.477796250083917851e-01,1.526453830973151793e-01,1.574960013595160524e-01,1.623280498884328571e-01,1.671382682906061290e-01,1.719236423420164306e-01,1.766813183640318086e-01,1.814086410710302744e-01,1.861031401783206918e-01,1.907625160719119417e-01,1.953846534120682876e-01,1.999675935076569988e-01,2.045095450500036272e-01,2.090088644594038370e-01,2.134640610701940833e-01,2.178737826076024009e-01,2.222368175517480393e-01,2.265520738627176678e-01,2.308185932854969480e-01,2.350355260476265362e-01,2.392021322775081393e-01,2.433178009502682260e-01,2.473819812488473879e-01,2.513942412502723212e-01,2.553542328263960215e-01,2.592616882329276673e-01
6.666666666666667095e-03,5.103841943639811710e-03,7.372138967574895507e-03,1.004624615158106887e-02,1.311998048702225569e-02,1.658629281095801850e-02,2.043730761353869732e-02,2.466436677459592566e-02,2.925807746634721818e-02,3.420836185906144661e-02,3.950451123461609648e-02,4.513524092499646839e-02,5.108874793145826154e-02,5.735276430674327020e-02,6.391463205156548699e-02,7.076133920191576832e-02,7.787958346650943053e-02,8.525585290544403227e-02,9.287645632454255562e-02,1.007275903414165813e-01,1.087953884958574452e-01,1.170659753169423362e-01,1.255255141881878034e-01,1.341602535212730318e-01,1.429565701672043665e-01,1.519010114569668557e-01,1.609803245333926158e-01,1.701815067843348295e-01,1.794918208448227637e-01,1.888988302933950203e-01,1.983904247434229162e-01,2.079548379956290272e-01,2.175806687428603892e-01,2.272569042166542042e-01,2.369729124086451810e-01,2.467184773573942724e-01,2.564837912762560346e-01,2.662594651507366184e-01,2.760365314209217713e-01,2.858064463007339295e-01,2.955610853106124813e-01,3.052927510115880372e-01,3.149941524664860992e-01,3.246584153924332306e-01,3.342790685541780493e-01,3.438500335582406753e-01,3.533656242054296071e-01,3.628205303284379180e-01,3.722098062561937648e-01,3.815288667379370113e-01,3.907734667244988636e-01,3.999396990916482264e-01,4.090239743373296211e-01,4.180230121443315738e-01,4.269338283524564126e-01,4.357537213933996845e-01,4.444802590391045971e-01,4.531112746860008200e-01,4.616448364257315640e-01,4.700792537655273939e-01,4.784130552254605151e-01,4.866449769647617773e-01,4.947739656285018439e-01,5.027991365326677231e-01,5.107197951938738933e-01,5.185354052470665387e-01
1.000000000000000021e-02,7.655901508121131654e-03,1.105840664296130899e-02,1.506963609987472912e-02,1.968031447490017904e-02,2.487986704174538141e-02,3.065647946727338008e-02,3.699716358967221341e-02,4.388782862450955891e-02,5.131335707247747235e-02,5.925768458010405998e-02,6.770388304643851218e-02,7.663424618607614369e-02,8.603037671684719834e-02,9.587327459388757245e-02,1.061434253826926410e-01,1.168208882453943137e-01,1.278853827597155324e-01,1.393163740413556895e-01,1.510931555835064166e-01,1.631949294077882362e-01,1.756008824202710539e-01,1.882902606130359702e-01,2.012424373685606227e-01,2.144369790155287725e-01,2.278537054135042483e-01,2.414727461363607997e-01,2.552746064326912867e-01,2.692401397444743605e-01,2.833507390651310298e-01,2.975882243969602547e-01,3.119349502988535416e-01,3.263738195746372361e-01,3.408883064001190233e-01,3.554624771635859215e-01,3.700810055535632137e-01,3.847291801750890583e-01,3.993929203075016199e-01,4.140587879952415395e-01,4.287139550681283717e-01,4.433462534940080246e-01,4.579441233509763953e-01,4.724966413512750041e-01,4.869934960803062873e-01,5.014249822658422007e-01,5.157819883909704473e-01,5.300559839104177495e-01,5.442390046609649756e-01,5.583236383248249002e-01,5.723030040843134492e-01,5.861707415912399410e-01,5.999209868984917149e-01,6.135483594957422682e-01,6.270479385545344453e-01,6.404152503249516126e-01,6.536462426993377983e-01,6.667372711262382623e-01,6.796850771108385869e-01,6.924867727291792452e-01,7.051398175187456596e-01,7.176420064857269576e-01,7.299914472590580683e-01,7.421865473631059640e-01,7.542259896383474160e-01,7.661087267044703886e-01,7.778339630162083296e-01
1.333333333333333419e-02,1.020812743555907752e-02,1.474491216652012472e-02,2.009334631510641817e-02,2.624106098612575405e-02,3.317395469855961149e-02,4.087627302080868580e-02,4.933069632304145496e-02,5.851843474905140535e-02,6.841932877784660805e-02,7.901195924224141409e-02,9.027375137277093842e-02,1.021810952311954651e-01,1.147094592850345096e-01,1.278335089708268479e-01,1.415272235094202080e-01,1.557640161153194258e-01,1.705168394597450232e-01,1.857583193356703577e-01,2.014608450381607796e-01,2.175966861732104018e-01,2.341380931119115827e-01,2.510573946280383884e-01,2.683270902853475692e-01,2.859199372083271462e-01,3.038090309680386292e-01,3.219678803433221881e-01,3.403704774254762699e-01,3.589913521957462939e-01,3.778056437723847916e-01,3.967891348256493145e-01,4.159183029947888244e-01,4.351703564995763607e-01,4.545232658583929775e-01,4.739557911703858317e-01,4.934475014958986105e-01,5.129787918678345715e-01,5.325308936671326876e-01,5.520858811756892415e-01,5.716266752267471496e-01,5.911370402141433722e-01,6.106015799011214051e-01,6.300057292936837028e-01,6.493357542594573317e-01,6.685787084787166989e-01,6.877224523714368098e-01,7.067556162159226441e-01,7.256675861976791264e-01,7.444484814971119579e-01,7.630891340830525671e-01,7.815810649632672913e-01,7.999164606028805746e-01,8.180881484686620686e-01,8.360895723600744178e-01,8.539147652903050778e-01,8.715583307679900527e-01,8.890154092797700747e-01,9.062816584565333011e-01,9.233532273573150650e-01,9.402267295747152032e-01,9.568992298777981853e-01,9.733681997972524202e-01,9.896315165631116573e-01,1.005687428152042484e+00,1.021534535723738202e+00,1.037171775099756443e+00
1.666666666666666644e-02,1.276057516127428008e-02,1.843173485349984542e-02,2.511748359593868329e-02,3.280235969989657441e-02,4.146872698773891586e-02,5.109689558476990245e-02,6.166521048379913078e-02,7.315018092514313786e-02,8.552660491345737137e-02,9.876770246660628028e-02,1.128452542338049813e-01,1.277297441930579647e-01,1.433905046368279534e-01,1.597958659646893653e-01,1.769132996646357037e-01,1.947095656869402280e-01,2.131508634341001962e-01,2.322029688331031239e-01,2.518313670291512096e-01,2.720013981084594135e-01,2.926783757149135079e-01,3.138277121755033705e-01,3.354150362448043987e-01,3.574062957310460975e-01,3.797678651714118669e-01,4.024666345957396141e-01,4.254700976351277197e-01,4.487464283593247116e-01,4.722645513657931504e-01,4.959942039374881650e-01,5.199059903264231508e-01,5.439714290265904584e-01,5.681629911556200785e-01,5.924541356542347703e-01,6.168193327726083641e-01,6.412340852105763433e-01,6.656749415632047251e-01,6.901195036912931569e-01,7.145464332710356192e-01,7.389354338427651658e-01,7.632673007156125511e-01,7.875238103033508352e-01,8.116878001882552596e-01,8.357431110027578880e-01,8.596745660558053892e-01,8.834679783962111621e-01,9.071100716868309988e-01,9.305885086545542251e-01,9.538918364665368577e-01,9.770094619951663617e-01,9.999316257311149370e-01,1.022649367529039122e+00,1.045154497463186560e+00,1.067439561688793725e+00,1.089497818189869349e+00,1.111323197606674640e+00,1.132910273706632553e+00,1.154254238043184388e+00,1.175350858388973130e+00,1.196196497160778138e+00,1.216787900862202676e+00,1.237122520401653603e+00,1.257198117937301074e+00,1.277012955548499251e+00,1.296565696743297913e+00
2.000000000000000042e-02,1.531330018355399683e-02,2.211895404210147131e-02,3.014215477244818614e-02,3.936434186792938522e-02,4.976435516281638161e-02,6.131855451304219634e-02,7.400095156447036859e-02,8.778335232210536521e-02,1.026355093173907246e-01,1.185252815685629985e-01,1.354188010181177348e-01,1.532806438860592202e-01,1.720740053933730029e-01,1.917608763804572181e-01,2.123022506108028229e-01,2.336581496389738555e-01,2.557880991819783123e-01,2.786509970712743867e-01,3.022054300744951294e-01,3.264098043965240614e-01,3.512224988657872138e-01,3.766020120239255697e-01,4.025071000375797792e-01,4.288969053547883048e-01,4.557310884006329776e-01,4.829699183752829694e-01,5.105743975868739515e-01,5.385063432658843130e-01,5.667284750734629117e-01,5.952044881144779032e-01,6.238991186972856484e-01,6.527782091825957700e-01,6.818087134118259174e-01,7.109588194225565649e-01,7.401978971759185510e-01,7.694965639190509687e-01,7.988267077253996540e-01,8.281614237127100653e-01,8.574751519972095837e-01,8.867435672001088287e-01,9.159435946372407322e-01,9.450534124608087616e-01,9.740524341784763118e-01,1.002921280796122971e+00,1.031641761845316196e+00,1.060196849217701853e+00,1.088570636254359902e+00,1.116748332497610408e+00,1.144716203845341784e+00,1.172461551657109080e+00,1.199972673902032216e+00,1.227238829567023570e+00,1.254250199824243239e+00,1.280997852271452686e+00,1.307473701652161813e+00,1.333670469464685260e+00,1.359581660948726123e+00,1.385201501400572299e+00,1.410524924999607910e+00,1.435547525179880379e+00,1.460265524591312980e+00,1.484675703731705543e+00,1.508775574334717096e+00,1.532562851621782185e+00,1.556036031650833484e+00
2.333333333333333440e-02,1.786635801534955381e-02,2.580664910926511527e-02,3.516746673552446217e-02,4.592715150206552743e-02,5.806101056927412407e-02,7.154145730457954488e-02,8.633816515315242968e-02,1.024182342044373806e-01,1.197463687262873139e-01,1.382850639915939317e-01,1.579948005937487632e-01,1.788342445372491096e-01,2.007604511418460136e-01,2.237290712395402503e-01,2.476945582005034285e-01,2.726103728062493903e-01,2.984291869225048632e-01,3.251030820519569819e-01,3.525837429219643715e-01,3.808226446694858991e-01,4.097712319714546525e-01,4.393810902641259175e-01,4.696041074717992592e-01,5.003926258200602772e-01,5.316995832679923817e-01,5.634786444708753672e-01,5.956843206145173708e-01,6.282720781007663513e-01,6.611984365337177927e-01,6.944210553498351146e-01,7.278988099077089435e-01,7.615918570382221864e-01,7.954616903311038101e-01,8.294711859014092248e-01,8.635846387752528219e-01,8.977677883432473305e-01,9.319878319548647871e-01,9.662134625910234753e-01,1.000414871518375381e+00,1.034563687175087621e+00,1.068632934644911270e+00,1.102597285783305292e+00,1.136432700251459371e+00,1.170116638562153089e+00,1.203627787805622740e+00,1.236946407863739328e+00,1.270053939000151733e+00,1.302933129857747341e+00,1.335567991754003758e+00,1.367943721377590682e+00,1.400046680726782844e+00,1.431864364966816794e+00,1.463385332898816671e+00,1.494599179756710639e+00,1.525496484749788717e+00,1.556068774885627670e+00,1.586308481721152575e+00,1.616208883773974092e+00,1.645764076237906659e+00,1.674968936221226778e+00,1.703819054073186345e+00,1.732310730604214477e+00,1.760440905773489551e+00,1.788207126243012146e+00,1.815607562843247536e+00
2.666666666666666838e-02,2.041980419595779833e-02,2.949489946905624674e-02,4.019352640096900825e-02,5.249092421747787035e-02,6.635886460412675214e-02,8.176581146224280727e-02,9.867709695622597921e-02,1.170551119701587484e-01,1.368595093161239784e-01,1.580474173249356018e-01,1.805736621784370111e-01,2.043909967250892579e-01,2.294503337554338884e-01,2.557009819521607885e-01,2.830908820276567539e-01,3.115668421930778975e-01,3.410747700509568769e-01,3.715599000175505706e-01,4.029670147619036080e-01,4.352406589771737333e-01,4.683253445462299824e-01,5.021657469263152151e-01,5.367068935478944702e-01,5.718943065627547506e-01,6.076742349166753820e-01,6.439937293035634669e-01,6.808008176232591691e-01,7.180446214043180175e-01,7.556754676327841480e-01,7.936449877350088000e-01,8.319062043858361788e-01,8.704136064279904828e-01,9.091232113804857962e-01,9.479926110235515901e-01,9.869810535356700054e-01,1.026049385236766476e+00,1.065160173224024120e+00,1.104277629311994691e+00,1.143367751858163972e+00,1.182398099742932196e+00,1.221337996559990424e+00,1.260158405977433116e+00,1.298831940435582144e+00,1.337332815816310028e+00,1.375636837130793211e+00,1.413721356808701701e+00,1.451565231819095469e+00,1.489148787204927382e+00,1.526453768213025919e+00,1.563463296892136256e+00,1.600161822372126563e+00,1.636535072183648465e+00,1.672570007556775984e+00,1.708254728492349939e+00,1.743578566033648469e+00,1.778531802019986063e+00,1.813105824168386837e+00,1.847292971209624879e+00,1.881086525949493327e+00,1.914480635190873858e+00,1.947470291054214764e+00,1.980051279427969213e+00,2.012220105640325052e+00,2.043973999702902056e+00,2.075310838130397517e+00
